RegPeltierTempColdsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierForceTemp,
2102,100,0,2200,500,100,0,2300,
2102,100,0,2200,500,100,0,2300,
2102,100,0,2200,500,100,0,2300,
2158,100,0,2200,500,100,0,2300,
2158,100,0,2200,500,100,0,2300,
2158,100,0,2200,500,100,0,2300,
2158,100,0,2200,500,100,0,2300,
2202,100,0,2200,500,100,0,2300,
2202,100,0,2200,500,100,0,2300,
2202,100,0,2200,500,100,0,2300,
2202,100,0,2200,500,100,0,2300,
2202,100,0,2200,500,100,0,2300,
2294,100,0,2200,500,100,0,2300,
2294,100,0,2200,500,100,0,2300,
2294,100,0,2200,500,100,0,2300,
2294,100,0,2200,500,100,0,2300,
2226,100,0,2200,500,100,0,2300,
2226,100,0,2200,500,100,0,2300,
2226,100,0,2200,500,100,0,2300,
2226,100,0,2200,500,100,0,2300,
2226,100,0,2200,500,100,0,2300,
2160,100,0,2200,500,100,0,2300,
2160,100,0,2200,500,100,0,2300,
2160,100,0,2200,500,100,0,2300,
2160,100,0,2200,500,100,0,2300,
2160,100,0,2200,500,100,0,2300,
2127,100,0,2200,500,100,0,2300,
2127,100,0,2200,500,100,0,2300,
2127,100,0,2200,500,100,0,2300,
2127,100,0,2200,500,100,0,2300,
2123,100,0,2200,500,100,0,2300,
2123,100,0,2200,500,100,0,2300,
2123,100,0,2200,500,100,0,2300,
2123,100,0,2200,500,100,0,2300,
2123,100,0,2200,500,100,0,2300,
2150,100,0,2200,500,100,0,2300,
2150,100,0,2200,500,100,0,2300,
2150,100,0,2200,500,100,0,2300,
2150,100,0,2200,500,100,0,2300,
2227,100,0,2200,500,100,0,2300,
2227,100,0,2200,500,100,0,2300,
2227,100,0,2200,500,100,0,2300,
2227,100,0,2200,500,100,0,2300,
2227,100,0,2200,500,100,0,2300,
2270,100,0,2200,500,100,0,2300,
2270,100,0,2200,500,100,0,2300,
2270,100,0,2200,500,100,0,2300,
2270,100,0,2200,500,100,0,2300,
2269,100,0,2200,500,100,0,2300,
2269,100,0,2200,500,100,0,2300,
2269,100,0,2200,500,100,0,2300,
2269,100,0,2200,500,100,0,2300,
2269,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2220,100,0,2200,500,100,0,2300,
2220,100,0,2200,500,100,0,2300,
2220,100,0,2200,500,100,0,2300,
2220,100,0,2200,500,100,0,2300,
2240,100,0,2200,500,100,0,2300,
2240,100,0,2200,500,100,0,2300,
2240,100,0,2200,500,100,0,2300,
2240,100,0,2200,500,100,0,2300,
2240,100,0,2200,500,100,0,2300,
2247,100,0,2200,500,100,0,2300,
2247,100,0,2200,500,100,0,2300,
2247,100,0,2200,500,100,0,2300,
2247,100,0,2200,500,100,0,2300,
2288,100,0,2200,500,100,0,2300,
2288,100,0,2200,500,100,0,2300,
2288,100,0,2200,500,100,0,2300,
2288,100,0,2200,500,100,0,2300,
2288,100,0,2200,500,100,0,2300,
2252,100,0,2200,500,100,0,2300,
2252,100,0,2200,500,100,0,2300,
2252,100,0,2200,500,100,0,2300,
2252,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2261,100,0,2200,500,100,0,2300,
2285,100,0,2200,500,100,0,2300,
2285,100,0,2200,500,100,0,2300,
2285,100,0,2200,500,100,0,2300,
2285,100,0,2200,500,100,0,2300,
2285,100,0,2200,500,100,0,2300,
2317,100,0,2200,500,100,0,0,
2317,100,0,2200,500,100,0,0,
2317,100,0,2200,500,100,0,0,
2317,100,0,2200,500,100,0,0,
2308,82,1,2200,500,100,0,0,
2308,82,1,2200,500,100,0,0,
2308,82,1,2200,500,100,0,0,
2308,82,1,2200,500,100,0,0,
2308,82,1,2200,500,100,0,0,
2297,83,1,2200,500,100,0,0,
2297,83,1,2200,500,100,0,0,
2297,83,1,2200,500,100,0,0,
2297,83,1,2200,500,100,0,0,
2290,85,1,2200,500,100,0,0,
2290,85,1,2200,500,100,0,0,
2290,85,1,2200,500,100,0,0,
2290,85,1,2200,500,100,0,0,
2290,85,1,2200,500,100,0,0,
2289,86,1,2200,500,100,0,0,
2289,86,1,2200,500,100,0,0,
2289,86,1,2200,500,100,0,0,
2289,86,1,2200,500,100,0,0,
2289,86,1,2200,500,100,0,0,
2283,86,1,2200,500,100,0,0,
2283,86,1,2200,500,100,0,0,
2283,86,1,2200,500,100,0,0,
2283,86,1,2200,500,100,0,0,
2278,87,1,2200,500,100,0,0,
2278,87,1,2200,500,100,0,0,
2278,87,1,2200,500,100,0,0,
2278,87,1,2200,500,100,0,0,
2278,87,1,2200,500,100,0,0,
2272,88,1,2200,500,100,0,0,
2272,88,1,2200,500,100,0,0,
2272,88,1,2200,500,100,0,0,
2272,88,1,2200,500,100,0,0,
2267,89,1,2200,500,100,0,0,
2267,89,1,2200,500,100,0,0,
2267,89,1,2200,500,100,0,0,
2267,89,1,2200,500,100,0,0,
2267,89,1,2200,500,100,0,0,
2261,89,1,2200,500,100,0,0,
2261,89,1,2200,500,100,0,0,
2261,89,1,2200,500,100,0,0,
2261,89,1,2200,500,100,0,0,
2255,90,1,2200,500,100,0,0,
2255,90,1,2200,500,100,0,0,
2255,90,1,2200,500,100,0,0,
2255,90,1,2200,500,100,0,0,
2255,90,1,2200,500,100,0,0,
2249,91,1,2200,500,100,0,0,
2249,91,1,2200,500,100,0,0,
2249,91,1,2200,500,100,0,0,
2249,91,1,2200,500,100,0,0,
2249,91,1,2200,500,100,0,0,
2245,92,1,2200,500,100,0,0,
2245,92,1,2200,500,100,0,0,
2245,92,1,2200,500,100,0,0,
2245,92,1,2200,500,100,0,0,
2242,93,1,2200,500,100,0,0,
2242,93,1,2200,500,100,0,0,
2242,93,1,2200,500,100,0,0,
2242,93,1,2200,500,100,0,0,
2242,93,1,2200,500,100,0,0,
2240,93,1,2200,500,100,0,0,
2240,93,1,2200,500,100,0,0,
2240,93,1,2200,500,100,0,0,
2240,93,1,2200,500,100,0,0,
2236,93,1,2200,500,100,0,0,
2236,93,1,2200,500,100,0,0,
2236,93,1,2200,500,100,0,0,
2236,93,1,2200,500,100,0,0,
2236,93,1,2200,500,100,0,0,
2233,94,1,2200,500,100,0,0,
2233,94,1,2200,500,100,0,0,
2233,94,1,2200,500,100,0,0,
2233,94,1,2200,500,100,0,0,
2233,94,1,2200,500,100,0,0,
2230,94,1,2200,500,100,0,0,
2230,94,1,2200,500,100,0,0,
2230,94,1,2200,500,100,0,0,
2230,94,1,2200,500,100,0,0,
2228,95,1,2200,500,100,0,0,
2228,95,1,2200,500,100,0,0,
2228,95,1,2200,500,100,0,0,
2228,95,1,2200,500,100,0,0,
2228,95,1,2200,500,100,0,0,
2226,95,1,2200,500,100,0,0,
2226,95,1,2200,500,100,0,0,
2226,95,1,2200,500,100,0,0,
2226,95,1,2200,500,100,0,0,
2225,96,1,2200,500,100,0,0,
2225,96,1,2200,500,100,0,0,
2225,96,1,2200,500,100,0,0,
2225,96,1,2200,500,100,0,0,
2225,96,1,2200,500,100,0,0,
2224,96,1,2200,500,100,0,0,
2224,96,1,2200,500,100,0,0,
2224,96,1,2200,500,100,0,0,
2224,96,1,2200,500,100,0,0,
2221,96,1,2200,500,100,0,0,
2221,96,1,2200,500,100,0,0,
2221,96,1,2200,500,100,0,0,
2221,96,1,2200,500,100,0,0,
2221,96,1,2200,500,100,0,0,
2219,96,1,2200,500,100,0,0,
2219,96,1,2200,500,100,0,0,
2219,96,1,2200,500,100,0,0,
2219,96,1,2200,500,100,0,0,
2219,96,1,2200,500,100,0,0,
2219,97,1,2200,500,100,0,0,
2219,97,1,2200,500,100,0,0,
2219,97,1,2200,500,100,0,0,
2219,97,1,2200,500,100,0,0,
2218,97,1,2200,500,100,0,0,
2218,97,1,2200,500,100,0,0,
2218,97,1,2200,500,100,0,0,
2218,97,1,2200,500,100,0,0,
2218,97,1,2200,500,100,0,0,
2215,97,1,2200,500,100,0,0,
2215,97,1,2200,500,100,0,0,
2215,97,1,2200,500,100,0,0,
2215,97,1,2200,500,100,0,0,
2213,97,1,2200,500,100,0,0,
2213,97,1,2200,500,100,0,0,
2213,97,1,2200,500,100,0,0,
2213,97,1,2200,500,100,0,0,
2213,97,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2212,98,1,2200,500,100,0,0,
2210,98,1,2200,500,100,0,0,
2210,98,1,2200,500,100,0,0,
2210,98,1,2200,500,100,0,0,
2210,98,1,2200,500,100,0,0,
2210,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2209,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
2211,98,1,2200,500,100,0,0,
65535,65535,65535,65535,65535,65535,65535,65535,
65535,65535,65535,65535,65535,65535,65535,65535,
65535,65535,65535,65535,65535,65535,65535,65535,
