RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidKd,
2079,2043,3,0,2200,270,20,0,0,
2080,2041,3,0,2200,270,20,0,0,
2079,2041,3,0,2200,270,20,0,0,
2078,2042,3,0,2200,270,20,0,0,
2079,2042,3,0,2200,270,20,0,0,
2079,2041,3,0,2200,270,20,0,0,
2079,2041,3,0,2200,270,20,0,0,
2079,2042,3,0,2200,270,20,0,0,
2080,2042,3,0,2200,270,20,0,0,
2080,2041,3,0,2200,270,20,0,0,
2081,2041,3,0,2200,270,20,0,0,
2081,2040,3,0,2200,270,20,0,0,
2082,2040,3,0,2200,270,20,0,0,
2082,2041,3,0,2200,270,20,0,0,
2080,2043,3,0,2200,270,20,0,0,
2079,2043,3,0,2200,270,20,0,0,
2079,2042,3,0,2200,270,20,0,0,
2081,2043,3,0,2200,270,20,0,0,
2081,2044,3,0,2200,270,20,0,0,
2081,2045,3,0,2200,270,20,0,0,
2082,2044,3,0,2200,270,20,0,0,
2082,2044,3,0,2200,270,20,0,0,
2082,2042,3,0,2200,270,20,0,0,
2083,2043,3,0,2200,270,20,0,0,
2081,2043,3,0,2200,270,20,0,0,
2081,2044,3,0,2200,270,20,0,0,
2080,2043,3,0,2200,270,20,0,0,
2081,2042,3,0,2200,270,20,0,0,
2082,2045,3,0,2200,270,20,0,0,
2082,2046,3,0,2200,270,20,0,0,
2082,2045,3,0,2200,270,20,0,0,
2082,2045,3,0,2200,270,20,0,0,
2082,2043,3,0,2200,270,20,0,0,
2083,2044,3,0,2200,270,20,0,0,
2082,2043,3,0,2200,270,20,0,0,
2082,2043,3,0,2200,270,20,0,0,
2082,2043,3,0,2200,270,20,0,0,
2083,2042,3,0,2200,270,20,0,0,
2082,2043,3,0,2200,270,20,0,0,
2083,2043,3,0,2200,270,20,0,0,
2082,2045,3,0,2200,270,20,0,0,
2083,2043,3,0,2200,270,20,0,0,
2082,2057,3,0,2200,270,20,0,0,
2083,2059,3,0,2200,270,20,0,0,
2082,2060,3,0,2200,270,20,0,0,
2083,2045,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2084,2043,3,0,2200,270,20,0,0,
2085,2044,3,0,2200,270,20,0,0,
2084,2046,3,0,2200,270,20,0,0,
2085,2044,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2083,2046,3,0,2200,270,20,0,0,
2083,2045,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2084,2043,3,0,2200,270,20,0,0,
2084,2044,3,0,2200,270,20,0,0,
2084,2045,3,0,2200,270,20,0,0,
2085,2046,3,0,2200,270,20,0,0,
2085,2047,3,0,2200,270,20,0,0,
2086,2045,3,0,2200,270,20,0,0,
2085,2045,3,0,2200,270,20,0,0,
2085,2044,3,0,2200,270,20,0,0,
2085,2044,3,0,2200,270,20,0,0,
2085,2044,3,0,2200,270,20,0,0,
2087,2044,3,0,2200,270,20,0,0,
2085,2043,3,0,2200,270,20,0,0,
2084,2045,3,0,2200,270,20,0,0,
2085,2047,3,0,2200,270,20,0,0,
2085,2049,3,0,2200,270,20,0,0,
2086,2047,3,0,2200,270,20,0,0,
2087,2044,3,0,2200,270,20,0,0,
2087,2045,3,0,2200,270,20,0,0,
2087,2045,3,0,2200,270,20,0,0,
2088,2044,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2086,2047,3,0,2200,270,20,0,0,
2087,2046,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2088,2045,3,0,2200,270,20,0,0,
2087,2044,3,0,2200,270,20,0,0,
2086,2042,3,0,2200,270,20,0,0,
2086,2043,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2088,2044,3,0,2200,270,20,0,0,
2087,2045,3,0,2200,270,20,0,0,
2086,2045,3,0,2200,270,20,0,0,
2088,2044,3,0,2200,270,20,0,0,
2088,2044,3,0,2200,270,20,0,0,
2086,2044,3,0,2200,270,20,0,0,
2085,2046,3,0,2200,270,20,0,0,
2087,2047,3,0,2200,270,20,0,0,
2088,2045,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2088,2044,3,0,2200,270,20,0,0,
2088,2046,3,0,2200,270,20,0,0,
2086,2045,3,0,2200,270,20,0,0,
2087,2045,3,0,2200,270,20,0,0,
2087,2046,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2089,2045,3,0,2200,270,20,0,0,
2089,2045,3,0,2200,270,20,0,0,
2090,2045,3,0,2200,270,20,0,0,
2089,2047,3,0,2200,270,20,0,0,
2088,2045,3,0,2200,270,20,0,0,
2088,2045,3,0,2200,270,20,0,0,
2090,2046,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2089,2047,3,0,2200,270,20,0,0,
2089,2047,3,0,2200,270,20,0,0,
2090,2045,3,0,2200,270,20,0,0,
2089,2044,3,0,2200,270,20,0,0,
2089,2045,3,0,2200,270,20,0,0,
2090,2045,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2089,2045,3,0,2200,270,20,0,0,
2089,2046,3,0,2200,270,20,0,0,
2091,2046,3,0,2200,270,20,0,0,
2091,2046,3,0,2200,270,20,0,0,
2090,2046,3,0,2200,270,20,0,0,
2091,2045,3,0,2200,270,20,0,0,
2092,2045,3,0,2200,270,20,0,0,
2092,2045,3,0,2200,270,20,0,0,
2093,2045,3,0,2200,270,20,0,0,
2092,2046,3,0,2200,270,20,0,0,
2092,2047,3,0,2200,270,20,0,0,
2092,2047,3,0,2200,270,20,0,0,
2091,2046,3,0,2200,270,20,0,0,
2091,2047,3,0,2200,270,20,0,0,
2092,2047,3,0,2200,270,20,0,0,
2091,2049,3,0,2200,270,20,0,0,
2092,2049,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2093,2048,3,0,2200,270,20,0,0,
2093,2047,3,0,2200,270,20,0,0,
2093,2046,3,0,2200,270,20,0,0,
2092,2046,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2092,2050,3,0,2200,270,20,0,0,
2092,2049,3,0,2200,270,20,0,0,
2092,2051,3,0,2200,270,20,0,0,
2091,2050,3,0,2200,270,20,0,0,
2091,2048,3,0,2200,270,20,0,0,
2091,2049,3,0,2200,270,20,0,0,
2092,2050,3,0,2200,270,20,0,0,
2093,2048,3,0,2200,270,20,0,0,
2094,2047,3,0,2200,270,20,0,0,
2094,2046,3,0,2200,270,20,0,0,
2093,2047,3,0,2200,270,20,0,0,
2094,2046,3,0,2200,270,20,0,0,
2094,2045,3,0,2200,270,20,0,0,
2093,2047,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2094,2048,3,0,2200,270,20,0,0,
2095,2047,3,0,2200,270,20,0,0,
2094,2046,3,0,2200,270,20,0,0,
2094,2049,3,0,2200,270,20,0,0,
2093,2048,3,0,2200,270,20,0,0,
2092,2049,3,0,2200,270,20,0,0,
2092,2049,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2092,2048,3,0,2200,270,20,0,0,
2093,2047,3,0,2200,270,20,0,0,
2093,2048,3,0,2200,270,20,0,0,
2095,2050,3,0,2200,270,20,0,0,
2096,2049,3,0,2200,270,20,0,0,
2094,2049,3,0,2200,270,20,0,0,
2093,2048,3,0,2200,270,20,0,0,
2094,2046,3,0,2200,270,20,0,0,
2095,2045,3,0,2200,270,20,0,0,
2095,2048,3,0,2200,270,20,0,0,
2094,2049,3,0,2200,270,20,0,0,
2093,2049,3,0,2200,270,20,0,0,
2094,2048,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2096,2049,3,0,2200,270,20,0,0,
2095,2050,3,0,2200,270,20,0,0,
2095,2050,3,0,2200,270,20,0,0,
2095,2048,3,0,2200,270,20,0,0,
2088,2048,3,0,2200,270,20,0,0,
2088,2048,3,0,2200,270,20,0,0,
2095,2048,3,0,2200,270,20,0,0,
2094,2048,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2097,2049,3,0,2200,270,20,0,0,
2098,2049,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2095,2048,3,0,2200,270,20,0,0,
2096,2050,3,0,2200,270,20,0,0,
2096,2050,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2097,2047,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2097,2049,3,0,2200,270,20,0,0,
2096,2049,3,0,2200,270,20,0,0,
2095,2048,3,0,2200,270,20,0,0,
2097,2048,3,0,2200,270,20,0,0,
2097,2048,3,0,2200,270,20,0,0,
2097,2049,3,0,2200,270,20,0,0,
2096,2049,3,0,2200,270,20,0,0,
2096,2048,3,0,2200,270,20,0,0,
2096,2049,3,0,2200,270,20,0,0,
2097,2050,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2097,2050,3,0,2200,270,20,0,0,
2097,2050,3,0,2200,270,20,0,0,
2097,2035,3,0,2200,270,20,0,0,
2098,2034,3,0,2200,270,20,0,0,
2097,2035,3,0,2200,270,20,0,0,
2098,2050,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2098,2049,3,0,2200,270,20,0,0,
2099,2049,3,0,2200,270,20,0,0,
2099,2049,3,0,2200,270,20,0,0,
2098,2049,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2098,2050,3,0,2200,270,20,0,0,
2097,2049,3,0,2200,270,20,0,0,
2097,2050,3,0,2200,270,20,0,0,
2098,2052,3,0,2200,270,20,0,0,
2099,2051,3,0,2200,270,20,0,0,
2099,2049,3,0,2200,270,20,0,0,
2099,2051,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2108,2051,2,0,2200,270,20,0,0,
2109,2050,2,0,2200,270,20,0,0,
2099,2051,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2099,2049,3,0,2200,270,20,0,0,
2099,2049,3,0,2200,270,20,0,0,
2098,2051,3,0,2200,270,20,0,0,
2098,2050,3,0,2200,270,20,0,0,
2098,2049,3,0,2200,270,20,0,0,
2100,2049,3,0,2200,270,20,0,0,
2100,2049,3,0,2200,270,20,0,0,
2099,2048,3,0,2200,270,20,0,0,
2099,2048,3,0,2200,270,20,0,0,
2099,2050,3,0,2200,270,20,0,0,
2100,2050,3,0,2200,270,20,0,0,
2101,2050,3,0,2200,270,20,0,0,
2101,2050,3,0,2200,270,20,0,0,
2101,2053,3,0,2200,270,20,0,0,
2100,2053,3,0,2200,270,20,0,0,
2100,2052,3,0,2200,270,20,0,0,
2100,2052,3,0,2200,270,20,0,0,
2100,2051,3,0,2200,270,20,0,0,
2100,2051,3,0,2200,270,20,0,0,
2100,2052,3,0,2200,270,20,0,0,
2100,2052,3,0,2200,270,20,0,0,
2101,2052,3,0,2200,270,20,0,0,
2101,2052,3,0,2200,270,20,0,0,
2102,2051,3,0,2200,270,20,0,0,
2101,2048,3,0,2200,270,20,0,0,
2100,2049,3,0,2200,270,20,0,0,
2101,2048,3,0,2200,270,20,0,0,
2101,2049,3,0,2200,270,20,0,0,
2101,2050,3,0,2200,270,20,0,0,
2101,2050,3,0,2200,270,20,0,0,
2102,2050,3,0,2200,270,20,0,0,
2102,2050,2,0,2200,270,20,0,0,
2102,2050,2,0,2200,270,20,0,0,
2100,2049,3,0,2200,270,20,0,0,
2101,2052,3,0,2200,270,20,0,0,
2102,2052,3,0,2200,270,20,0,0,
2102,2051,2,0,2200,270,20,0,0,
2102,2051,2,0,2200,270,20,0,0,
2102,2050,2,0,2200,270,20,0,0,
2101,2051,2,0,2200,270,20,0,0,
2101,2051,2,0,2200,270,20,0,0,
2100,2054,3,0,2200,270,20,0,0,
2101,2053,3,0,2200,270,20,0,0,
2102,2053,3,0,2200,270,20,0,0,
2102,2054,3,0,2200,270,20,0,0,
2102,2053,3,0,2200,270,20,0,0,
2102,2053,2,0,2200,270,20,0,0,
2102,2053,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2102,2053,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2103,2053,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2102,2052,2,0,2200,270,20,0,0,
2102,2052,2,0,2200,270,20,0,0,
2101,2052,2,0,2200,270,20,0,0,
2102,2052,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2104,2052,2,0,2200,270,20,0,0,
2104,2052,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2102,2052,2,0,2200,270,20,0,0,
2102,2054,2,0,2200,270,20,0,0,
2104,2052,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2103,2053,2,0,2200,270,20,0,0,
2104,2054,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2103,2053,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2104,2054,2,0,2200,270,20,0,0,
2105,2052,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2104,2054,2,0,2200,270,20,0,0,
2104,2054,2,0,2200,270,20,0,0,
2104,2054,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2105,2053,2,0,2200,270,20,0,0,
2105,2053,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2103,2053,2,0,2200,270,20,0,0,
2103,2052,2,0,2200,270,20,0,0,
2104,2053,2,0,2200,270,20,0,0,
2104,2085,2,0,2200,270,20,0,0,
2105,2085,2,0,2200,270,20,0,0,
2104,2085,2,0,2200,270,20,0,0,
2103,2054,2,0,2200,270,20,0,0,
2103,2053,2,0,2200,270,20,0,0,
2100,2053,2,0,2200,270,20,0,0,
2100,2053,2,0,2200,270,20,0,0,
2101,2054,3,0,2200,270,20,0,0,
2105,2055,3,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2105,2055,2,0,2200,270,20,0,0,
2104,2055,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2107,2054,2,0,2200,270,20,0,0,
2108,2054,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2105,2053,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2108,2052,2,0,2200,270,20,0,0,
2108,2053,2,0,2200,270,20,0,0,
2108,2053,2,0,2200,270,20,0,0,
2107,2052,2,0,2200,270,20,0,0,
2106,2052,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2106,2056,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2108,2053,2,0,2200,270,20,0,0,
2108,2054,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2105,2055,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2106,2053,2,0,2200,270,20,0,0,
2106,2053,2,0,2200,270,20,0,0,
2107,2053,2,0,2200,270,20,0,0,
2107,2053,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2107,2056,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2106,2053,2,0,2200,270,20,0,0,
2107,2054,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2105,2055,2,0,2200,270,20,0,0,
2105,2054,2,0,2200,270,20,0,0,
2107,2054,2,0,2200,270,20,0,0,
2107,2054,2,0,2200,270,20,0,0,
2108,2053,2,0,2200,270,20,0,0,
2108,2056,2,0,2200,270,20,0,0,
2107,2056,2,0,2200,270,20,0,0,
2107,2056,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2108,2056,2,0,2200,270,20,0,0,
2106,2055,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2106,2054,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2109,2056,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2110,2055,2,0,2200,270,20,0,0,
2109,2056,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2108,2055,2,0,2200,270,20,0,0,
2108,2053,2,0,2200,270,20,0,0,
2109,2054,2,0,2200,270,20,0,0,
2108,2054,2,0,2200,270,20,0,0,
2108,2056,2,0,2200,270,20,0,0,
2109,2056,2,0,2200,270,20,0,0,
2108,2057,2,0,2200,270,20,0,0,
2109,2057,2,0,2200,270,20,0,0,
2108,2057,2,0,2200,270,20,0,0,
2108,2057,2,0,2200,270,20,0,0,
2107,2056,2,0,2200,270,20,0,0,
2107,2055,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2109,2056,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2109,2058,2,0,2200,270,20,0,0,
2109,2058,2,0,2200,270,20,0,0,
2109,2058,2,0,2200,270,20,0,0,
2109,2057,2,0,2200,270,20,0,0,
2108,2056,2,0,2200,270,20,0,0,
2109,2056,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2110,2057,2,0,2200,270,20,0,0,
2108,2056,2,0,2200,270,20,0,0,
2107,2056,2,0,2200,270,20,0,0,
2110,2055,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2110,2057,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2111,2058,2,0,2200,270,20,0,0,
2111,2057,2,0,2200,270,20,0,0,
2109,2057,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2110,2055,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2111,2055,2,0,2200,270,20,0,0,
2111,2054,2,0,2200,270,20,0,0,
2111,2055,2,0,2200,270,20,0,0,
2111,2056,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2110,2059,2,0,2200,270,20,0,0,
2109,2058,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2112,2056,2,0,2200,270,20,0,0,
2110,2057,2,0,2200,270,20,0,0,
2109,2055,2,0,2200,270,20,0,0,
2111,2058,2,0,2200,270,20,0,0,
2111,2058,2,0,2200,270,20,0,0,
2109,2057,2,0,2200,270,20,0,0,
2110,2057,2,0,2200,270,20,0,0,
2109,2058,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2111,2057,2,0,2200,270,20,0,0,
2112,2057,2,0,2200,270,20,0,0,
2111,2059,2,0,2200,270,20,0,0,
2111,2059,2,0,2200,270,20,0,0,
2112,2057,2,0,2200,270,20,0,0,
2112,2056,2,0,2200,270,20,0,0,
2113,2056,2,0,2200,270,20,0,0,
2112,2056,2,0,2200,270,20,0,0,
2111,2055,2,0,2200,270,20,0,0,
2110,2056,2,0,2200,270,20,0,0,
2111,2057,2,0,2200,270,20,0,0,
2112,2058,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2112,2059,2,0,2200,270,20,0,0,
2110,2058,2,0,2200,270,20,0,0,
2112,2060,2,0,2200,270,20,0,0,
2112,2057,2,0,2200,270,20,0,0,
2114,2057,2,0,2200,270,20,0,0,
2114,2057,2,0,2200,270,20,0,0,
2112,2059,2,0,2200,270,20,0,0,
