RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidKd,
2087,2036,56,0,2200,270,1000,0,0,
2088,2035,56,0,2200,270,1000,0,0,
2088,2034,56,0,2200,270,1000,0,0,
2090,2031,56,0,2200,270,1000,0,0,
2091,2031,56,0,2200,270,1000,0,0,
2091,2031,56,0,2200,270,1000,0,0,
2093,2032,56,0,2200,270,1000,0,0,
2095,2031,56,0,2200,270,1000,0,0,
2095,2032,56,0,2200,270,1000,0,0,
2096,2030,56,0,2200,270,1000,0,0,
2099,2028,56,0,2200,270,1000,0,0,
2099,2030,56,0,2200,270,1000,0,0,
2098,2029,56,0,2200,270,1000,0,0,
2098,2029,56,0,2200,270,1000,0,0,
2101,2028,56,0,2200,270,1000,0,0,
2103,2027,56,0,2200,270,1000,0,0,
2104,2025,56,0,2200,270,1000,0,0,
2105,2024,56,0,2200,270,1000,0,0,
2105,2024,56,0,2200,270,1000,0,0,
2104,2025,56,0,2200,270,1000,0,0,
2108,2024,56,0,2200,270,1000,0,0,
2108,2024,56,0,2200,270,1000,0,0,
2111,2024,56,0,2200,270,1000,0,0,
2110,2021,56,0,2200,270,1000,0,0,
2111,2019,56,0,2200,270,1000,0,0,
2112,2019,56,0,2200,270,1000,0,0,
2113,2019,56,0,2200,270,1000,0,0,
2114,2019,56,0,2200,270,1000,0,0,
2115,2018,56,0,2200,270,1000,0,0,
2117,2018,56,0,2200,270,1000,0,0,
2118,2018,56,0,2200,270,1000,0,0,
2119,2019,56,0,2200,270,1000,0,0,
2120,2018,56,0,2200,270,1000,0,0,
2121,2015,56,0,2200,270,1000,0,0,
2123,2015,56,0,2200,270,1000,0,0,
2122,2015,56,0,2200,270,1000,0,0,
2122,2016,56,0,2200,270,1000,0,0,
2124,2013,56,0,2200,270,1000,0,0,
2124,2014,56,0,2200,270,1000,0,0,
2126,2014,56,0,2200,270,1000,0,0,
2126,2014,56,0,2200,270,1000,0,0,
2128,2013,56,0,2200,270,1000,0,0,
2129,2013,56,0,2200,270,1000,0,0,
2130,2012,56,0,2200,270,1000,0,0,
2130,2011,56,0,2200,270,1000,0,0,
2131,2010,56,0,2200,270,1000,0,0,
2133,2009,56,0,2200,270,1000,0,0,
2135,2008,56,0,2200,270,1000,0,0,
2136,2007,56,0,2200,270,1000,0,0,
2136,2008,56,0,2200,270,1000,0,0,
2135,2022,56,0,2200,270,1000,0,0,
2136,2021,56,0,2200,270,1000,0,0,
2138,2005,56,0,2200,270,1000,0,0,
2139,2005,56,0,2200,270,1000,0,0,
2139,2007,56,0,2200,270,1000,0,0,
2139,2007,56,0,2200,270,1000,0,0,
2140,2006,56,0,2200,270,1000,0,0,
2140,2005,56,0,2200,270,1000,0,0,
2142,2004,56,0,2200,270,1000,0,0,
2144,2004,56,0,2200,270,1000,0,0,
2145,2004,56,0,2200,270,1000,0,0,
2144,2002,56,0,2200,270,1000,0,0,
2147,2003,56,0,2200,270,1000,0,0,
2148,2002,56,0,2200,270,1000,0,0,
2148,2001,56,0,2200,270,1000,0,0,
2148,2001,56,0,2200,270,1000,0,0,
2148,2000,56,0,2200,270,1000,0,0,
2151,2000,56,0,2200,270,1000,0,0,
2152,2000,56,0,2200,270,1000,0,0,
2152,1999,56,0,2200,270,1000,0,0,
2153,2000,56,0,2200,270,1000,0,0,
2155,2001,56,0,2200,270,1000,0,0,
2154,1999,56,0,2200,270,1000,0,0,
2154,1999,56,0,2200,270,1000,0,0,
2157,1999,56,0,2200,270,1000,0,0,
2157,1999,56,0,2200,270,1000,0,0,
2158,1997,56,0,2200,270,1000,0,0,
2159,1996,56,0,2200,270,1000,0,0,
2159,1995,56,0,2200,270,1000,0,0,
2161,1994,56,0,2200,270,1000,0,0,
2160,1995,56,0,2200,270,1000,0,0,
2161,1994,56,0,2200,270,1000,0,0,
2163,1995,56,0,2200,270,1000,0,0,
2164,1995,56,0,2200,270,1000,0,0,
2165,1992,56,0,2200,270,1000,0,0,
2164,1990,54,0,2200,270,1000,0,0,
2165,1992,54,0,2200,270,1000,0,0,
2167,1991,54,0,2200,270,1000,0,0,
2168,1990,50,0,2200,270,1000,0,0,
2169,1991,50,0,2200,270,1000,0,0,
2169,1990,48,0,2200,270,1000,0,0,
2169,1989,48,0,2200,270,1000,0,0,
2170,1990,48,0,2200,270,1000,0,0,
2170,1988,44,0,2200,270,1000,0,0,
2173,1989,44,0,2200,270,1000,0,0,
2174,1987,39,0,2200,270,1000,0,0,
2174,1986,39,0,2200,270,1000,0,0,
2174,1984,39,0,2200,270,1000,0,0,
2176,1987,39,0,2200,270,1000,0,0,
2176,1986,39,0,2200,270,1000,0,0,
2177,1985,39,0,2200,270,1000,0,0,
2177,1985,35,0,2200,270,1000,0,0,
2178,1985,35,0,2200,270,1000,0,0,
2178,1983,35,0,2200,270,1000,0,0,
2178,1983,35,0,2200,270,1000,0,0,
2178,1984,35,0,2200,270,1000,0,0,
2178,1984,33,0,2200,270,1000,0,0,
2180,1981,33,0,2200,270,1000,0,0,
2180,1980,30,0,2200,270,1000,0,0,
2180,1980,30,0,2200,270,1000,0,0,
2181,1982,30,0,2200,270,1000,0,0,
2182,1981,28,0,2200,270,1000,0,0,
2183,1979,28,0,2200,270,1000,0,0,
2183,1980,25,0,2200,270,1000,0,0,
2182,1979,25,0,2200,270,1000,0,0,
2181,1979,25,0,2200,270,1000,0,0,
2182,1980,28,0,2200,270,1000,0,0,
2181,1980,28,0,2200,270,1000,0,0,
2181,1981,28,0,2200,270,1000,0,0,
2181,1982,28,0,2200,270,1000,0,0,
2184,1979,28,0,2200,270,1000,0,0,
2183,1977,24,0,2200,270,1000,0,0,
2183,1978,24,0,2200,270,1000,0,0,
2183,1979,25,0,2200,270,1000,0,0,
2183,1979,25,0,2200,270,1000,0,0,
2185,1978,25,0,2200,270,1000,0,0,
2186,1977,22,0,2200,270,1000,0,0,
2186,1977,22,0,2200,270,1000,0,0,
2184,1978,22,0,2200,270,1000,0,0,
2184,1978,24,0,2200,270,1000,0,0,
2184,1978,24,0,2200,270,1000,0,0,
2183,1976,25,0,2200,270,1000,0,0,
2183,1975,25,0,2200,270,1000,0,0,
2184,1976,25,0,2200,270,1000,0,0,
2185,1977,24,0,2200,270,1000,0,0,
2185,1975,24,0,2200,270,1000,0,0,
2184,1975,24,0,2200,270,1000,0,0,
2184,1974,24,0,2200,270,1000,0,0,
2185,1974,24,0,2200,270,1000,0,0,
2185,1973,22,0,2200,270,1000,0,0,
2184,1975,22,0,2200,270,1000,0,0,
2184,1974,25,0,2200,270,1000,0,0,
2184,1975,25,0,2200,270,1000,0,0,
2185,1976,25,0,2200,270,1000,0,0,
2185,1976,22,0,2200,270,1000,0,0,
2185,1975,22,0,2200,270,1000,0,0,
2186,1976,22,0,2200,270,1000,0,0,
2186,1975,22,0,2200,270,1000,0,0,
2186,1975,22,0,2200,270,1000,0,0,
2186,1974,21,0,2200,270,1000,0,0,
2186,1973,21,0,2200,270,1000,0,0,
2187,1973,21,0,2200,270,1000,0,0,
2185,1976,19,0,2200,270,1000,0,0,
2185,1977,19,0,2200,270,1000,0,0,
2186,1975,22,0,2200,270,1000,0,0,
2187,1976,22,0,2200,270,1000,0,0,
2187,1975,22,0,2200,270,1000,0,0,
2186,1975,19,0,2200,270,1000,0,0,
2186,1974,19,0,2200,270,1000,0,0,
2186,1974,19,0,2200,270,1000,0,0,
2186,1974,19,0,2200,270,1000,0,0,
2185,1974,19,0,2200,270,1000,0,0,
2186,1972,22,0,2200,270,1000,0,0,
2187,1973,22,0,2200,270,1000,0,0,
2187,1974,19,0,2200,270,1000,0,0,
2187,1974,19,0,2200,270,1000,0,0,
2189,1974,18,0,2200,270,1000,0,0,
2188,1975,18,0,2200,270,1000,0,0,
2188,1975,18,0,2200,270,1000,0,0,
2186,1972,19,0,2200,270,1000,0,0,
2186,1972,19,0,2200,270,1000,0,0,
2187,1973,19,0,2200,270,1000,0,0,
2188,1974,19,0,2200,270,1000,0,0,
2187,1975,19,0,2200,270,1000,0,0,
2187,1975,19,0,2200,270,1000,0,0,
2186,1975,19,0,2200,270,1000,0,0,
2185,1974,19,0,2200,270,1000,0,0,
2185,1976,21,0,2200,270,1000,0,0,
2187,1975,21,0,2200,270,1000,0,0,
2187,1973,21,0,2200,270,1000,0,0,
2188,1973,19,0,2200,270,1000,0,0,
2187,1972,19,0,2200,270,1000,0,0,
2187,1973,19,0,2200,270,1000,0,0,
2187,1974,19,0,2200,270,1000,0,0,
2188,1974,19,0,2200,270,1000,0,0,
2188,1974,18,0,2200,270,1000,0,0,
2188,1975,18,0,2200,270,1000,0,0,
2187,1976,19,0,2200,270,1000,0,0,
2189,1976,19,0,2200,270,1000,0,0,
2188,1975,19,0,2200,270,1000,0,0,
2188,1975,18,0,2200,270,1000,0,0,
2188,1974,18,0,2200,270,1000,0,0,
2188,1973,19,0,2200,270,1000,0,0,
2188,1974,19,0,2200,270,1000,0,0,
2188,1973,19,0,2200,270,1000,0,0,
2188,1973,16,0,2200,270,1000,0,0,
2188,1973,16,0,2200,270,1000,0,0,
2189,1974,16,0,2200,270,1000,0,0,
2189,1975,16,0,2200,270,1000,0,0,
2189,1975,16,0,2200,270,1000,0,0,
2190,1974,15,0,2200,270,1000,0,0,
2189,1974,15,0,2200,270,1000,0,0,
2188,1975,15,0,2200,270,1000,0,0,
2188,1975,18,0,2200,270,1000,0,0,
2189,1976,18,0,2200,270,1000,0,0,
2189,1976,16,0,2200,270,1000,0,0,
2188,1974,16,0,2200,270,1000,0,0,
2189,1974,16,0,2200,270,1000,0,0,
2189,1977,18,0,2200,270,1000,0,0,
2189,1976,18,0,2200,270,1000,0,0,
2189,1975,18,0,2200,270,1000,0,0,
2190,1974,18,0,2200,270,1000,0,0,
2190,1974,18,0,2200,270,1000,0,0,
2188,1973,15,0,2200,270,1000,0,0,
2188,1975,15,0,2200,270,1000,0,0,
2188,1977,19,0,2200,270,1000,0,0,
2189,1976,19,0,2200,270,1000,0,0,
2190,1977,19,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2189,1976,15,0,2200,270,1000,0,0,
2189,1975,16,0,2200,270,1000,0,0,
2189,1976,16,0,2200,270,1000,0,0,
2191,1977,16,0,2200,270,1000,0,0,
2191,1976,13,0,2200,270,1000,0,0,
2190,1977,13,0,2200,270,1000,0,0,
2189,1977,13,0,2200,270,1000,0,0,
2190,1976,16,0,2200,270,1000,0,0,
2189,1974,16,0,2200,270,1000,0,0,
2189,1974,16,0,2200,270,1000,0,0,
2189,1974,16,0,2200,270,1000,0,0,
2190,1976,16,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2189,1978,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2189,1978,15,0,2200,270,1000,0,0,
2189,1975,15,0,2200,270,1000,0,0,
2189,1976,15,0,2200,270,1000,0,0,
2192,1975,16,0,2200,270,1000,0,0,
2192,1976,16,0,2200,270,1000,0,0,
2191,1976,13,0,2200,270,1000,0,0,
2189,1976,13,0,2200,270,1000,0,0,
2189,1976,13,0,2200,270,1000,0,0,
2189,1976,16,0,2200,270,1000,0,0,
2189,1977,16,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2191,1978,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2190,1977,15,0,2200,270,1000,0,0,
2189,1977,15,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2194,1979,16,0,2200,270,1000,0,0,
2193,1980,16,0,2200,270,1000,0,0,
2193,1978,16,0,2200,270,1000,0,0,
2188,1979,10,0,2200,270,1000,0,0,
2188,1979,10,0,2200,270,1000,0,0,
2189,1978,16,0,2200,270,1000,0,0,
2188,1979,16,0,2200,270,1000,0,0,
2188,1980,16,0,2200,270,1000,0,0,
2189,1981,19,0,2200,270,1000,0,0,
2189,1984,19,0,2200,270,1000,0,0,
2190,1983,15,0,2200,270,1000,0,0,
2190,1981,15,0,2200,270,1000,0,0,
2191,1980,15,0,2200,270,1000,0,0,
2190,1979,13,0,2200,270,1000,0,0,
2191,1978,13,0,2200,270,1000,0,0,
2190,1978,15,0,2200,270,1000,0,0,
2190,1979,15,0,2200,270,1000,0,0,
2188,1980,15,0,2200,270,1000,0,0,
2189,1980,18,0,2200,270,1000,0,0,
2189,1979,18,0,2200,270,1000,0,0,
2190,1980,18,0,2200,270,1000,0,0,
2190,1980,15,0,2200,270,1000,0,0,
2190,1981,15,0,2200,270,1000,0,0,
2190,1980,16,0,2200,270,1000,0,0,
2190,1981,16,0,2200,270,1000,0,0,
2190,1981,16,0,2200,270,1000,0,0,
2190,1980,15,0,2200,270,1000,0,0,
2190,1979,15,0,2200,270,1000,0,0,
2191,1979,13,0,2200,270,1000,0,0,
2191,1979,13,0,2200,270,1000,0,0,
2189,1980,13,0,2200,270,1000,0,0,
2188,1982,18,0,2200,270,1000,0,0,
2190,1982,18,0,2200,270,1000,0,0,
2191,1983,13,0,2200,270,1000,0,0,
2191,1981,13,0,2200,270,1000,0,0,
2191,1981,13,0,2200,270,1000,0,0,
2190,1982,13,0,2200,270,1000,0,0,
2191,1982,13,0,2200,270,1000,0,0,
2190,1982,15,0,2200,270,1000,0,0,
2190,1981,15,0,2200,270,1000,0,0,
2191,1981,15,0,2200,270,1000,0,0,
2191,1982,13,0,2200,270,1000,0,0,
2191,1982,13,0,2200,270,1000,0,0,
2191,1982,13,0,2200,270,1000,0,0,
2190,1982,13,0,2200,270,1000,0,0,
2191,1982,13,0,2200,270,1000,0,0,
2191,1982,15,0,2200,270,1000,0,0,
2191,1983,15,0,2200,270,1000,0,0,
2191,1983,15,0,2200,270,1000,0,0,
2191,1983,13,0,2200,270,1000,0,0,
2192,1982,13,0,2200,270,1000,0,0,
2191,1983,13,0,2200,270,1000,0,0,
2189,1982,13,0,2200,270,1000,0,0,
2189,1982,13,0,2200,270,1000,0,0,
2191,1982,16,0,2200,270,1000,0,0,
2192,1982,16,0,2200,270,1000,0,0,
2192,1982,12,0,2200,270,1000,0,0,
2191,1982,12,0,2200,270,1000,0,0,
2189,1985,12,0,2200,270,1000,0,0,
2190,1983,15,0,2200,270,1000,0,0,
2183,1984,15,0,2200,270,1000,0,0,
2184,1982,25,0,2200,270,1000,0,0,
2183,1983,25,0,2200,270,1000,0,0,
2190,1983,25,0,2200,270,1000,0,0,
2190,1983,16,0,2200,270,1000,0,0,
2190,1983,16,0,2200,270,1000,0,0,
2190,1983,16,0,2200,270,1000,0,0,
2190,1983,15,0,2200,270,1000,0,0,
2191,1984,15,0,2200,270,1000,0,0,
2195,1985,13,0,2200,270,1000,0,0,
2193,1984,13,0,2200,270,1000,0,0,
2193,1984,13,0,2200,270,1000,0,0,
2189,1984,10,0,2200,270,1000,0,0,
2189,1983,10,0,2200,270,1000,0,0,
2190,1985,16,0,2200,270,1000,0,0,
2191,1986,16,0,2200,270,1000,0,0,
2192,1987,16,0,2200,270,1000,0,0,
2191,1985,12,0,2200,270,1000,0,0,
2191,1985,12,0,2200,270,1000,0,0,
2189,1985,15,0,2200,270,1000,0,0,
2190,1985,15,0,2200,270,1000,0,0,
2190,1985,15,0,2200,270,1000,0,0,
2191,1986,15,0,2200,270,1000,0,0,
2190,1985,15,0,2200,270,1000,0,0,
2190,1996,15,0,2200,270,1000,0,0,
2189,1997,15,0,2200,270,1000,0,0,
2191,1997,15,0,2200,270,1000,0,0,
2192,1987,13,0,2200,270,1000,0,0,
2192,1986,13,0,2200,270,1000,0,0,
2193,1987,13,0,2200,270,1000,0,0,
2193,1988,10,0,2200,270,1000,0,0,
2191,1988,10,0,2200,270,1000,0,0,
2190,1986,15,0,2200,270,1000,0,0,
2190,1985,15,0,2200,270,1000,0,0,
2190,1983,13,0,2200,270,1000,0,0,
2191,1984,13,0,2200,270,1000,0,0,
2192,1984,13,0,2200,270,1000,0,0,
2193,1986,12,0,2200,270,1000,0,0,
2191,1987,12,0,2200,270,1000,0,0,
2191,1987,12,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2190,1986,13,0,2200,270,1000,0,0,
2190,1987,15,0,2200,270,1000,0,0,
2191,1987,15,0,2200,270,1000,0,0,
2192,1986,15,0,2200,270,1000,0,0,
2192,1985,12,0,2200,270,1000,0,0,
2191,1985,12,0,2200,270,1000,0,0,
2192,1987,13,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2190,1990,13,0,2200,270,1000,0,0,
2190,1990,15,0,2200,270,1000,0,0,
2191,1990,15,0,2200,270,1000,0,0,
2191,1988,15,0,2200,270,1000,0,0,
2190,1987,15,0,2200,270,1000,0,0,
2190,1986,15,0,2200,270,1000,0,0,
2191,1986,13,0,2200,270,1000,0,0,
2191,1986,13,0,2200,270,1000,0,0,
2143,1989,13,0,2200,270,1000,0,0,
2143,1989,56,0,2200,270,1000,0,0,
2192,1988,56,0,2200,270,1000,0,0,
2193,1987,56,0,2200,270,1000,0,0,
2192,1988,10,0,2200,270,1000,0,0,
2192,1989,10,0,2200,270,1000,0,0,
2192,1988,12,0,2200,270,1000,0,0,
2191,1988,12,0,2200,270,1000,0,0,
2191,1987,12,0,2200,270,1000,0,0,
2193,1987,13,0,2200,270,1000,0,0,
2193,1989,13,0,2200,270,1000,0,0,
2193,1989,10,0,2200,270,1000,0,0,
2193,1990,10,0,2200,270,1000,0,0,
2193,1989,10,0,2200,270,1000,0,0,
2193,1989,10,0,2200,270,1000,0,0,
2193,1989,10,0,2200,270,1000,0,0,
2193,1990,10,0,2200,270,1000,0,0,
2193,1988,10,0,2200,270,1000,0,0,
2194,1988,10,0,2200,270,1000,0,0,
2194,1988,9,0,2200,270,1000,0,0,
2195,1990,9,0,2200,270,1000,0,0,
2194,1990,9,0,2200,270,1000,0,0,
2194,1989,9,0,2200,270,1000,0,0,
2194,1990,9,0,2200,270,1000,0,0,
2193,1990,10,0,2200,270,1000,0,0,
2193,1989,10,0,2200,270,1000,0,0,
2191,1988,10,0,2200,270,1000,0,0,
2192,1988,13,0,2200,270,1000,0,0,
2193,1987,13,0,2200,270,1000,0,0,
2192,1989,12,0,2200,270,1000,0,0,
2191,1990,12,0,2200,270,1000,0,0,
2191,1990,12,0,2200,270,1000,0,0,
2191,1990,13,0,2200,270,1000,0,0,
2191,1990,13,0,2200,270,1000,0,0,
2191,1992,13,0,2200,270,1000,0,0,
2192,1992,13,0,2200,270,1000,0,0,
2192,1991,13,0,2200,270,1000,0,0,
2192,1990,12,0,2200,270,1000,0,0,
2191,1990,12,0,2200,270,1000,0,0,
2191,1989,13,0,2200,270,1000,0,0,
2191,1989,13,0,2200,270,1000,0,0,
2190,1989,13,0,2200,270,1000,0,0,
2190,1988,13,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2191,1988,15,0,2200,270,1000,0,0,
2191,1989,15,0,2200,270,1000,0,0,
2191,1989,15,0,2200,270,1000,0,0,
2191,1988,13,0,2200,270,1000,0,0,
2190,1988,13,0,2200,270,1000,0,0,
2190,1989,15,0,2200,270,1000,0,0,
2191,1989,15,0,2200,270,1000,0,0,
2191,1990,15,0,2200,270,1000,0,0,
2191,1990,13,0,2200,270,1000,0,0,
2191,1992,13,0,2200,270,1000,0,0,
2192,1992,13,0,2200,270,1000,0,0,
2191,1992,12,0,2200,270,1000,0,0,
2191,1991,12,0,2200,270,1000,0,0,
2191,1991,13,0,2200,270,1000,0,0,
2191,1991,13,0,2200,270,1000,0,0,
2191,1992,13,0,2200,270,1000,0,0,
2192,1991,13,0,2200,270,1000,0,0,
2191,1991,13,0,2200,270,1000,0,0,
2190,1990,13,0,2200,270,1000,0,0,
2191,1991,13,0,2200,270,1000,0,0,
2191,1991,13,0,2200,270,1000,0,0,
2190,1992,13,0,2200,270,1000,0,0,
2191,1992,13,0,2200,270,1000,0,0,
2191,1993,13,0,2200,270,1000,0,0,
2192,1992,13,0,2200,270,1000,0,0,
2191,1992,13,0,2200,270,1000,0,0,
2191,1990,12,0,2200,270,1000,0,0,
2192,1991,12,0,2200,270,1000,0,0,
2192,1991,12,0,2200,270,1000,0,0,
2192,1993,12,0,2200,270,1000,0,0,
2191,1993,12,0,2200,270,1000,0,0,
2190,1993,15,0,2200,270,1000,0,0,
2189,1992,15,0,2200,270,1000,0,0,
2190,1992,15,0,2200,270,1000,0,0,
2191,1992,15,0,2200,270,1000,0,0,
2192,1993,15,0,2200,270,1000,0,0,
2191,1994,13,0,2200,270,1000,0,0,
2190,1993,13,0,2200,270,1000,0,0,
2190,1994,13,0,2200,270,1000,0,0,
2191,1994,15,0,2200,270,1000,0,0,
2191,1993,15,0,2200,270,1000,0,0,
2192,1993,12,0,2200,270,1000,0,0,
2191,1993,12,0,2200,270,1000,0,0,
2191,1993,12,0,2200,270,1000,0,0,
2190,1992,15,0,2200,270,1000,0,0,
2191,1993,15,0,2200,270,1000,0,0,
2191,1994,12,0,2200,270,1000,0,0,
2192,1994,12,0,2200,270,1000,0,0,
2192,1994,12,0,2200,270,1000,0,0,
2191,1996,12,0,2200,270,1000,0,0,
2190,1994,12,0,2200,270,1000,0,0,
2190,1993,15,0,2200,270,1000,0,0,
2191,1993,15,0,2200,270,1000,0,0,
2193,1994,15,0,2200,270,1000,0,0,
2193,1994,9,0,2200,270,1000,0,0,
2193,1994,9,0,2200,270,1000,0,0,
2192,1993,9,0,2200,270,1000,0,0,
2191,1993,12,0,2200,270,1000,0,0,
2190,1994,12,0,2200,270,1000,0,0,
2190,1994,15,0,2200,270,1000,0,0,
2191,1992,15,0,2200,270,1000,0,0,
2190,1992,15,0,2200,270,1000,0,0,
2190,1993,15,0,2200,270,1000,0,0,
2191,1994,15,0,2200,270,1000,0,0,
2192,1993,13,0,2200,270,1000,0,0,
2192,1995,13,0,2200,270,1000,0,0,
2191,1996,13,0,2200,270,1000,0,0,
2191,1994,13,0,2200,270,1000,0,0,
2192,1994,13,0,2200,270,1000,0,0,
2192,1981,12,0,2200,270,1000,0,0,
2192,1981,12,0,2200,270,1000,0,0,
2193,1981,12,0,2200,270,1000,0,0,
2193,1996,12,0,2200,270,1000,0,0,
2192,1995,12,0,2200,270,1000,0,0,
2191,1993,13,0,2200,270,1000,0,0,
2192,1993,13,0,2200,270,1000,0,0,
2192,1993,13,0,2200,270,1000,0,0,
2192,1994,12,0,2200,270,1000,0,0,
2190,1993,12,0,2200,270,1000,0,0,
2190,1993,12,0,2200,270,1000,0,0,
2191,1993,15,0,2200,270,1000,0,0,
2192,1995,15,0,2200,270,1000,0,0,
2192,1997,12,0,2200,270,1000,0,0,
2193,1964,12,0,2200,270,1000,0,0,
2191,1963,12,0,2200,270,1000,0,0,
2189,1962,13,0,2200,270,1000,0,0,
2190,1996,13,0,2200,270,1000,0,0,
2190,1996,15,0,2200,270,1000,0,0,
2190,1995,15,0,2200,270,1000,0,0,
2190,1992,15,0,2200,270,1000,0,0,
2191,1992,15,0,2200,270,1000,0,0,
2191,1994,15,0,2200,270,1000,0,0,
2191,1995,13,0,2200,270,1000,0,0,
2191,1996,13,0,2200,270,1000,0,0,
2192,1995,13,0,2200,270,1000,0,0,
2193,1996,12,0,2200,270,1000,0,0,
2192,1994,12,0,2200,270,1000,0,0,
2191,1995,13,0,2200,270,1000,0,0,
2191,1996,13,0,2200,270,1000,0,0,
2192,1998,13,0,2200,270,1000,0,0,
2192,1996,12,0,2200,270,1000,0,0,
2192,1996,12,0,2200,270,1000,0,0,
2190,1997,12,0,2200,270,1000,0,0,
2190,1997,15,0,2200,270,1000,0,0,
2190,1997,15,0,2200,270,1000,0,0,
2191,1997,15,0,2200,270,1000,0,0,
2190,1998,15,0,2200,270,1000,0,0,
2190,1996,15,0,2200,270,1000,0,0,
2191,1994,15,0,2200,270,1000,0,0,
2191,1995,15,0,2200,270,1000,0,0,
2191,1995,13,0,2200,270,1000,0,0,
2192,1997,13,0,2200,270,1000,0,0,
