RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2204,1926,19,0,2200,270,1000,100,17607,30000,12607,
2204,1926,22,0,2200,270,1000,100,17526,30000,14526,
2203,1925,22,0,2200,270,1000,100,17526,30000,14526,
2203,1926,20,0,2200,270,1000,100,17418,30000,13418,
2204,1925,20,0,2200,270,1000,100,17418,30000,13418,
2204,1927,20,0,2200,270,1000,100,17418,30000,13418,
2204,1929,20,0,2200,270,1000,100,17310,30000,13310,
2203,1928,20,0,2200,270,1000,100,17310,30000,13310,
2204,1926,20,0,2200,270,1000,100,17202,30000,13202,
2204,1925,20,0,2200,270,1000,100,17202,30000,13202,
2205,1925,20,0,2200,270,1000,100,17202,30000,13202,
