RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2142,1922,74,0,2500,270,1000,500,45000,45000,405000,
2142,1922,74,0,2500,270,1000,500,45000,45000,405000,
2143,1921,74,0,2500,270,1000,500,45000,45000,403000,
2143,1919,74,0,2500,270,1000,500,45000,45000,403000,
2145,1917,74,0,2500,270,1000,500,45000,45000,403000,
2146,1918,74,0,2500,270,1000,500,45000,45000,400000,
2148,1918,74,0,2500,270,1000,500,45000,45000,400000,
2149,1916,74,0,2500,270,1000,500,45000,45000,396000,
2150,1916,74,0,2500,270,1000,500,45000,45000,396000,
2152,1915,74,0,2500,270,1000,500,45000,45000,396000,
2153,1913,74,0,2500,270,1000,500,45000,45000,393000,
2153,1913,74,0,2500,270,1000,500,45000,45000,393000,
2153,1913,74,0,2500,270,1000,500,45000,45000,392000,
2155,1912,74,0,2500,270,1000,500,45000,45000,392000,
2156,1912,74,0,2500,270,1000,500,45000,45000,392000,
2156,1913,74,0,2500,270,1000,500,45000,45000,389000,
2157,1912,74,0,2500,270,1000,500,45000,45000,389000,
2158,1910,74,0,2500,270,1000,500,45000,45000,387000,
2160,1909,74,0,2500,270,1000,500,45000,45000,387000,
2161,1908,74,0,2500,270,1000,500,45000,45000,387000,
2162,1908,74,0,2500,270,1000,500,45000,45000,383000,
2163,1908,74,0,2500,270,1000,500,45000,45000,383000,
2164,1910,74,0,2500,270,1000,500,45000,45000,383000,
2165,1907,74,0,2500,270,1000,500,45000,45000,381000,
2166,1906,74,0,2500,270,1000,500,45000,45000,381000,
2166,1907,74,0,2500,270,1000,500,45000,45000,379000,
2167,1904,74,0,2500,270,1000,500,45000,45000,379000,
2169,1903,74,0,2500,270,1000,500,45000,45000,379000,
2170,1902,74,0,2500,270,1000,500,45000,45000,376000,
2171,1903,74,0,2500,270,1000,500,45000,45000,376000,
2171,1903,74,0,2500,270,1000,500,45000,45000,373000,
2173,1903,74,0,2500,270,1000,500,45000,45000,373000,
2174,1840,74,0,2500,270,1000,500,45000,45000,373000,
2175,1839,74,0,2500,270,1000,500,45000,45000,371000,
2176,1837,74,0,2500,270,1000,500,45000,45000,371000,
2176,1899,74,0,2500,270,1000,500,45000,45000,369000,
2177,1898,74,0,2500,270,1000,500,45000,45000,369000,
2178,1899,74,0,2500,270,1000,500,45000,45000,369000,
2179,1899,74,0,2500,270,1000,500,45000,45000,366000,
2180,1900,74,0,2500,270,1000,500,45000,45000,366000,
2181,1898,74,0,2500,270,1000,500,45000,45000,364000,
2183,1896,74,0,2500,270,1000,500,45000,45000,364000,
2184,1895,74,0,2500,270,1000,500,45000,45000,364000,
2185,1895,74,0,2500,270,1000,500,45000,45000,361000,
2185,1896,74,0,2500,270,1000,500,45000,45000,361000,
2185,1896,74,0,2500,270,1000,500,45000,45000,360000,
2186,1895,74,0,2500,270,1000,500,45000,45000,360000,
2187,1893,74,0,2500,270,1000,500,45000,45000,360000,
2189,1891,74,0,2500,270,1000,500,45000,45000,357000,
2189,1891,74,0,2500,270,1000,500,45000,45000,357000,
2190,1889,74,0,2500,270,1000,500,45000,45000,357000,
2191,1889,74,0,2500,270,1000,500,45000,45000,355000,
2192,1890,74,0,2500,270,1000,500,45000,45000,355000,
2193,1890,74,0,2500,270,1000,500,45000,45000,352000,
2195,1888,74,0,2500,270,1000,500,45000,45000,352000,
2195,1887,74,0,2500,270,1000,500,45000,45000,352000,
2196,1886,74,0,2500,270,1000,500,45000,45000,350000,
2198,1887,74,0,2500,270,1000,500,45000,45000,350000,
2199,1885,74,0,2500,270,1000,500,45000,45000,347000,
2199,1884,74,0,2500,270,1000,500,45000,45000,347000,
2199,1885,74,0,2500,270,1000,500,45000,45000,347000,
2201,1883,74,0,2500,270,1000,500,45000,45000,346000,
2201,1885,74,0,2500,270,1000,500,45000,45000,346000,
2202,1886,74,0,2500,270,1000,500,45000,45000,343000,
2203,1885,74,0,2500,270,1000,500,45000,45000,343000,
2204,1884,74,0,2500,270,1000,500,45000,45000,343000,
2205,1883,74,0,2500,270,1000,500,45000,45000,341000,
2206,1882,74,0,2500,270,1000,500,45000,45000,341000,
2207,1882,74,0,2500,270,1000,500,45000,45000,339000,
2208,1880,74,0,2500,270,1000,500,45000,45000,339000,
2208,1880,74,0,2500,270,1000,500,45000,45000,339000,
2209,1880,74,0,2500,270,1000,500,45000,45000,337000,
2209,1879,74,0,2500,270,1000,500,45000,45000,337000,
2211,1878,74,0,2500,270,1000,500,45000,45000,335000,
2211,1876,74,0,2500,270,1000,500,45000,45000,335000,
2213,1877,74,0,2500,270,1000,500,45000,45000,335000,
2214,1877,74,0,2500,270,1000,500,45000,45000,332000,
2215,1876,74,0,2500,270,1000,500,45000,45000,332000,
2215,1874,74,0,2500,270,1000,500,45000,45000,332000,
2216,1874,74,0,2500,270,1000,500,45000,45000,330000,
2217,1872,74,0,2500,270,1000,500,45000,45000,330000,
2218,1875,74,0,2500,270,1000,500,45000,45000,328000,
2219,1876,74,0,2500,270,1000,500,45000,45000,328000,
2219,1874,74,0,2500,270,1000,500,45000,45000,328000,
2220,1872,74,0,2500,270,1000,500,45000,45000,326000,
2220,1872,74,0,2500,270,1000,500,45000,45000,326000,
2221,1873,74,0,2500,270,1000,500,45000,45000,324000,
2222,1871,74,0,2500,270,1000,500,45000,45000,324000,
2223,1871,74,0,2500,270,1000,500,45000,45000,324000,
2225,1871,74,0,2500,270,1000,500,45000,45000,322000,
2226,1872,74,0,2500,270,1000,500,45000,45000,322000,
2226,1870,74,0,2500,270,1000,500,45000,45000,319000,
2226,1869,74,0,2500,270,1000,500,45000,45000,319000,
2228,1868,74,0,2500,270,1000,500,45000,45000,319000,
2228,1868,74,0,2500,270,1000,500,45000,45000,317000,
2229,1868,74,0,2500,270,1000,500,45000,45000,317000,
2229,1868,74,0,2500,270,1000,500,45000,45000,316000,
2230,1867,74,0,2500,270,1000,500,45000,45000,316000,
2231,1865,74,0,2500,270,1000,500,45000,45000,316000,
2232,1865,74,0,2500,270,1000,500,45000,45000,314000,
2234,1864,74,0,2500,270,1000,500,45000,45000,314000,
2234,1863,74,0,2500,270,1000,500,45000,45000,310000,
2235,1863,74,0,2500,270,1000,500,45000,45000,310000,
2235,1865,74,0,2500,270,1000,500,45000,45000,310000,
2236,1865,74,0,2500,270,1000,500,45000,45000,310000,
2237,1863,74,0,2500,270,1000,500,45000,45000,310000,
2238,1860,74,0,2500,270,1000,500,45000,45000,310000,
2239,1861,74,0,2500,270,1000,500,45000,45000,307000,
2240,1863,74,0,2500,270,1000,500,45000,45000,307000,
2240,1863,74,0,2500,270,1000,500,45000,45000,305000,
2241,1861,74,0,2500,270,1000,500,45000,45000,305000,
2242,1859,74,0,2500,270,1000,500,45000,45000,305000,
2243,1859,74,0,2500,270,1000,500,45000,45000,303000,
2243,1860,74,0,2500,270,1000,500,45000,45000,303000,
2244,1860,74,0,2500,270,1000,500,45000,45000,301000,
2245,1859,74,0,2500,270,1000,500,45000,45000,301000,
2246,1858,74,0,2500,270,1000,500,45000,45000,301000,
2247,1860,74,0,2500,270,1000,500,45000,45000,299000,
2248,1860,74,0,2500,270,1000,500,45000,45000,299000,
2249,1859,74,0,2500,270,1000,500,45000,45000,296000,
2250,1859,74,0,2500,270,1000,500,45000,45000,296000,
2250,1856,74,0,2500,270,1000,500,45000,45000,295000,
2250,1857,74,0,2500,270,1000,500,45000,45000,295000,
2251,1856,74,0,2500,270,1000,500,45000,45000,295000,
2252,1854,74,0,2500,270,1000,500,45000,45000,293000,
2252,1854,74,0,2500,270,1000,500,45000,45000,293000,
2253,1854,74,0,2500,270,1000,500,45000,45000,293000,
2253,1854,74,0,2500,270,1000,500,45000,45000,292000,
2255,1852,74,0,2500,270,1000,500,45000,45000,292000,
2256,1852,74,0,2500,270,1000,500,45000,45000,292000,
2257,1852,74,0,2500,270,1000,500,45000,45000,289000,
2258,1852,74,0,2500,270,1000,500,45000,45000,289000,
2258,1853,74,0,2500,270,1000,500,45000,45000,288000,
2259,1853,74,0,2500,270,1000,500,45000,45000,288000,
2260,1852,74,0,2500,270,1000,500,45000,45000,288000,
2260,1849,74,0,2500,270,1000,500,45000,45000,285000,
2261,1851,74,0,2500,270,1000,500,45000,45000,285000,
2262,1851,74,0,2500,270,1000,500,45000,45000,283000,
2261,1850,74,0,2500,270,1000,500,45000,45000,283000,
2263,1849,74,0,2500,270,1000,500,45000,45000,283000,
2264,1847,74,0,2500,270,1000,500,45000,45000,282000,
2264,1846,74,0,2500,270,1000,500,45000,45000,282000,
2265,1846,74,0,2500,270,1000,500,45000,45000,280000,
2266,1847,74,0,2500,270,1000,500,45000,45000,280000,
2267,1847,74,0,2500,270,1000,500,45000,45000,280000,
2268,1848,74,0,2500,270,1000,500,45000,45000,278000,
2268,1847,74,0,2500,270,1000,500,45000,45000,278000,
2268,1847,74,0,2500,270,1000,500,45000,45000,277000,
2269,1846,74,0,2500,270,1000,500,45000,45000,277000,
2269,1845,74,0,2500,270,1000,500,45000,45000,277000,
2270,1844,74,0,2500,270,1000,500,45000,45000,276000,
2286,1845,74,0,2500,270,1000,500,45000,45000,276000,
2286,1844,74,0,2500,270,1000,500,45000,45000,276000,
2287,1842,74,0,2500,270,1000,500,45000,45000,259000,
2273,1841,74,0,2500,270,1000,500,45000,45000,259000,
2274,1841,74,0,2500,270,1000,500,45000,45000,272000,
2275,1842,74,0,2500,270,1000,500,45000,45000,272000,
2276,1842,74,0,2500,270,1000,500,45000,45000,272000,
2276,1842,74,0,2500,270,1000,500,45000,45000,269000,
2277,1842,74,0,2500,270,1000,500,45000,45000,269000,
2277,1842,74,0,2500,270,1000,500,45000,45000,268000,
2278,1839,74,0,2500,270,1000,500,45000,45000,268000,
2278,1839,74,0,2500,270,1000,500,45000,45000,268000,
2279,1840,74,0,2500,270,1000,500,45000,45000,267000,
2280,1840,74,0,2500,270,1000,500,45000,45000,267000,
2282,1838,74,0,2500,270,1000,500,45000,45000,264000,
2283,1838,74,0,2500,270,1000,500,45000,45000,264000,
2284,1838,74,0,2500,270,1000,500,45000,45000,264000,
2284,1837,74,0,2500,270,1000,500,45000,45000,261000,
2284,1836,74,0,2500,270,1000,500,45000,45000,261000,
2285,1837,74,0,2500,270,1000,500,45000,45000,260000,
2285,1838,74,0,2500,270,1000,500,45000,45000,260000,
2285,1838,74,0,2500,270,1000,500,45000,45000,260000,
2286,1834,74,0,2500,270,1000,500,45000,45000,260000,
2286,1835,74,0,2500,270,1000,500,45000,45000,260000,
2287,1834,74,0,2500,270,1000,500,45000,45000,260000,
2288,1836,74,0,2500,270,1000,500,45000,45000,258000,
2289,1835,74,0,2500,270,1000,500,45000,45000,258000,
2289,1834,74,0,2500,270,1000,500,45000,45000,256000,
2290,1832,74,0,2500,270,1000,500,45000,45000,256000,
2291,1832,74,0,2500,270,1000,500,45000,45000,256000,
2293,1833,74,0,2500,270,1000,500,45000,45000,254000,
2294,1831,74,0,2500,270,1000,500,45000,45000,254000,
2293,1831,74,0,2500,270,1000,500,45000,45000,251000,
2293,1831,74,0,2500,270,1000,500,45000,45000,251000,
2294,1832,74,0,2500,270,1000,500,45000,45000,251000,
2294,1831,74,0,2500,270,1000,500,45000,45000,251000,
2295,1830,74,0,2500,270,1000,500,45000,45000,251000,
2295,1831,74,0,2500,270,1000,500,45000,45000,250000,
2296,1830,74,0,2500,270,1000,500,45000,45000,250000,
2297,1829,74,0,2500,270,1000,500,45000,45000,250000,
2298,1827,74,0,2500,270,1000,500,45000,45000,248000,
2298,1827,74,0,2500,270,1000,500,45000,45000,248000,
2299,1829,74,0,2500,270,1000,500,45000,45000,246000,
2300,1828,74,0,2500,270,1000,500,45000,45000,246000,
2300,1828,74,0,2500,270,1000,500,45000,45000,246000,
2301,1829,74,0,2500,270,1000,500,45000,45000,245000,
2302,1828,74,0,2500,270,1000,500,45000,45000,245000,
2303,1827,74,0,2500,270,1000,500,45000,45000,243000,
2303,1825,74,0,2500,270,1000,500,45000,45000,243000,
2304,1826,74,0,2500,270,1000,500,45000,45000,243000,
2305,1827,74,0,2500,270,1000,500,45000,45000,241000,
2305,1825,74,0,2500,270,1000,500,45000,45000,241000,
2306,1825,74,0,2500,270,1000,500,45000,45000,241000,
2306,1828,74,0,2500,270,1000,500,45000,45000,239000,
2307,1827,74,0,2500,270,1000,500,45000,45000,239000,
2308,1827,74,0,2500,270,1000,500,45000,45000,238000,
2308,1826,74,0,2500,270,1000,500,45000,45000,238000,
2308,1825,74,0,2500,270,1000,500,45000,45000,238000,
2309,1823,74,0,2500,270,1000,500,45000,45000,237000,
2310,1824,74,0,2500,270,1000,500,45000,45000,237000,
2311,1822,74,0,2500,270,1000,500,45000,45000,234000,
2312,1823,74,0,2500,270,1000,500,45000,45000,234000,
2311,1823,74,0,2500,270,1000,500,45000,45000,234000,
2311,1823,74,0,2500,270,1000,500,45000,45000,234000,
2312,1822,74,0,2500,270,1000,500,45000,45000,234000,
2313,1823,74,0,2500,270,1000,500,45000,45000,233000,
2314,1824,74,0,2500,270,1000,500,45000,45000,233000,
2314,1824,74,0,2500,270,1000,500,45000,45000,233000,
2316,1824,74,0,2500,270,1000,500,45000,45000,230000,
2317,1823,74,0,2500,270,1000,500,45000,45000,230000,
2317,1822,74,0,2500,270,1000,500,45000,45000,228000,
2317,1821,74,0,2500,270,1000,500,45000,45000,228000,
2318,1819,74,0,2500,270,1000,500,45000,45000,228000,
2316,1818,74,0,2500,270,1000,500,45000,45000,229000,
2317,1819,74,0,2500,270,1000,500,45000,45000,229000,
2319,1819,74,0,2500,270,1000,500,45000,45000,229000,
2319,1818,74,0,2500,270,1000,500,45000,45000,226000,
2319,1817,74,0,2500,270,1000,500,45000,45000,226000,
2320,1818,74,0,2500,270,1000,500,45000,45000,226000,
2322,1817,74,0,2500,270,1000,500,45000,45000,226000,
2322,1818,74,0,2500,270,1000,500,45000,45000,226000,
2321,1816,74,0,2500,270,1000,500,45000,45000,223000,
2323,1817,74,0,2500,270,1000,500,45000,45000,223000,
2324,1817,74,0,2500,270,1000,500,45000,45000,222000,
2325,1817,74,0,2500,270,1000,500,45000,45000,222000,
2325,1816,74,0,2500,270,1000,500,45000,45000,222000,
2326,1814,74,0,2500,270,1000,500,45000,45000,220000,
2327,1812,74,0,2500,270,1000,500,45000,45000,220000,
2328,1812,74,0,2500,270,1000,500,45000,45000,217000,
2329,1812,74,0,2500,270,1000,500,45000,45000,217000,
2329,1814,74,0,2500,270,1000,500,45000,45000,217000,
2328,1813,74,0,2500,270,1000,500,45000,45000,217000,
2329,1815,74,0,2500,270,1000,500,45000,45000,217000,
2330,1816,74,0,2500,270,1000,500,45000,45000,215000,
2331,1815,74,0,2500,270,1000,500,45000,45000,215000,
2331,1813,74,0,2500,270,1000,500,45000,45000,215000,
2331,1812,74,0,2500,270,1000,500,45000,45000,214000,
2331,1812,74,0,2500,270,1000,500,45000,45000,214000,
2334,1811,74,0,2500,270,1000,500,45000,45000,213000,
2334,1828,74,0,2500,270,1000,500,45000,45000,213000,
2335,1828,74,0,2500,270,1000,500,45000,45000,213000,
2334,1811,74,0,2500,270,1000,500,45000,45000,210000,
2334,1810,74,0,2500,270,1000,500,45000,45000,210000,
2335,1809,74,0,2500,270,1000,500,45000,45000,210000,
2335,1809,74,0,2500,270,1000,500,45000,45000,210000,
2336,1809,74,0,2500,270,1000,500,45000,45000,210000,
2337,1811,74,0,2500,270,1000,500,45000,45000,208000,
2337,1810,74,0,2500,270,1000,500,45000,45000,208000,
2336,1810,74,0,2500,270,1000,500,45000,45000,208000,
2337,1810,74,0,2500,270,1000,500,45000,45000,209000,
2338,1810,74,0,2500,270,1000,500,45000,45000,209000,
2338,1808,74,0,2500,270,1000,500,45000,45000,207000,
2339,1807,74,0,2500,270,1000,500,45000,45000,207000,
2340,1808,74,0,2500,270,1000,500,45000,45000,207000,
2341,1809,74,0,2500,270,1000,500,45000,45000,205000,
2341,1808,74,0,2500,270,1000,500,45000,45000,205000,
2342,1807,74,0,2500,270,1000,500,45000,45000,203000,
2342,1806,74,0,2500,270,1000,500,45000,45000,203000,
2343,1805,74,0,2500,270,1000,500,45000,45000,203000,
2343,1806,74,0,2500,270,1000,500,45000,45000,202000,
2344,1806,74,0,2500,270,1000,500,45000,45000,202000,
2344,1806,74,0,2500,270,1000,500,45000,45000,201000,
2345,1806,74,0,2500,270,1000,500,45000,45000,201000,
2345,1806,74,0,2500,270,1000,500,45000,45000,201000,
2345,1806,74,0,2500,270,1000,500,45000,45000,200000,
2346,1806,74,0,2500,270,1000,500,45000,45000,200000,
2347,1805,74,0,2500,270,1000,500,45000,45000,198000,
2347,1805,74,0,2500,270,1000,500,45000,45000,198000,
2348,1804,74,0,2500,270,1000,500,45000,45000,198000,
2349,1804,74,0,2500,270,1000,500,45000,45000,197000,
2349,1803,74,0,2500,270,1000,500,45000,45000,197000,
2348,1802,74,0,2500,270,1000,500,45000,45000,197000,
2349,1803,74,0,2500,270,1000,500,45000,45000,197000,
2350,1802,74,0,2500,270,1000,500,45000,45000,197000,
2351,1802,74,0,2500,270,1000,500,45000,45000,194000,
2351,1803,74,0,2500,270,1000,500,45000,45000,194000,
2351,1804,74,0,2500,270,1000,500,45000,45000,194000,
2351,1802,74,0,2500,270,1000,500,45000,45000,194000,
2352,1800,74,0,2500,270,1000,500,45000,45000,194000,
2353,1802,74,0,2500,270,1000,500,45000,45000,192000,
2353,1802,74,0,2500,270,1000,500,45000,45000,192000,
2353,1803,74,0,2500,270,1000,500,45000,45000,192000,
2353,1804,74,0,2500,270,1000,500,45000,45000,193000,
2354,1802,74,0,2500,270,1000,500,45000,45000,193000,
2355,1802,74,0,2500,270,1000,500,45000,45000,190000,
2355,1801,74,0,2500,270,1000,500,45000,45000,190000,
2356,1800,74,0,2500,270,1000,500,45000,45000,190000,
2356,1800,74,0,2500,270,1000,500,45000,45000,189000,
2357,1800,74,0,2500,270,1000,500,45000,45000,189000,
2358,1800,74,0,2500,270,1000,500,45000,45000,187000,
2358,1800,74,0,2500,270,1000,500,45000,45000,187000,
2359,1799,74,0,2500,270,1000,500,45000,45000,187000,
2359,1799,74,0,2500,270,1000,500,45000,45000,186000,
2359,1799,74,0,2500,270,1000,500,45000,45000,186000,
2360,1798,74,0,2500,270,1000,500,45000,45000,186000,
2360,1797,74,0,2500,270,1000,500,45000,45000,185000,
2361,1798,74,0,2500,270,1000,500,45000,45000,185000,
2361,1797,74,0,2500,270,1000,500,45000,45000,184000,
2361,1798,74,0,2500,270,1000,500,45000,45000,184000,
2362,1798,74,0,2500,270,1000,500,45000,45000,184000,
2363,1797,74,0,2500,270,1000,500,45000,45000,183000,
2363,1797,74,0,2500,270,1000,500,45000,45000,183000,
2363,1796,74,0,2500,270,1000,500,45000,45000,182000,
2364,1795,74,0,2500,270,1000,500,45000,45000,182000,
2365,1797,74,0,2500,270,1000,500,45000,45000,182000,
2365,1798,74,0,2500,270,1000,500,45000,45000,180000,
2365,1798,74,0,2500,270,1000,500,45000,45000,180000,
2366,1796,74,0,2500,270,1000,500,45000,45000,180000,
2367,1795,74,0,2500,270,1000,500,45000,45000,180000,
2367,1795,74,0,2500,270,1000,500,45000,45000,180000,
2368,1795,74,0,2500,270,1000,500,45000,45000,177000,
2368,1794,74,0,2500,270,1000,500,45000,45000,177000,
2368,1794,74,0,2500,270,1000,500,45000,45000,176000,
2369,1794,74,0,2500,270,1000,500,45000,45000,176000,
2369,1797,74,0,2500,270,1000,500,45000,45000,176000,
2370,1796,74,0,2500,270,1000,500,45000,45000,175000,
2369,1792,74,0,2500,270,1000,500,45000,45000,175000,
2369,1792,74,0,2500,270,1000,500,45000,45000,175000,
2371,1793,74,0,2500,270,1000,500,45000,45000,176000,
2371,1794,74,0,2500,270,1000,500,45000,45000,176000,
2371,1794,74,0,2500,270,1000,500,45000,45000,174000,
2371,1793,74,0,2500,270,1000,500,45000,45000,174000,
2372,1794,74,0,2500,270,1000,500,45000,45000,174000,
2373,1794,74,0,2500,270,1000,500,45000,45000,173000,
2374,1793,74,0,2500,270,1000,500,45000,45000,173000,
2374,1793,74,0,2500,270,1000,500,45000,45000,171000,
2374,1792,74,0,2500,270,1000,500,45000,45000,171000,
2375,1791,74,0,2500,270,1000,500,45000,45000,171000,
2375,1790,74,0,2500,270,1000,500,45000,45000,170000,
2375,1790,74,0,2500,270,1000,500,45000,45000,170000,
2376,1791,74,0,2500,270,1000,500,45000,45000,169000,
2376,1789,74,0,2500,270,1000,500,45000,45000,169000,
2376,1790,74,0,2500,270,1000,500,45000,45000,169000,
2377,1792,74,0,2500,270,1000,500,45000,45000,169000,
2378,1792,74,0,2500,270,1000,500,45000,45000,169000,
