RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
1708,1925,25,1,1400,270,1000,500,-40000,40000,-283465,
1706,1927,25,1,1400,270,1000,500,-40000,40000,-283465,
1705,1925,25,1,1400,270,1000,500,-40000,40000,-283465,
1703,1926,25,1,1400,270,1000,500,-40000,40000,-279465,
1701,1926,25,1,1400,270,1000,500,-40000,40000,-279465,
1697,1926,25,1,1400,270,1000,500,-40000,40000,-273465,
1696,1927,25,1,1400,270,1000,500,-40000,40000,-273465,
1695,1927,25,1,1400,270,1000,500,-40000,40000,-273465,
1693,1928,25,1,1400,270,1000,500,-40000,40000,-269465,
1690,1930,25,1,1400,270,1000,500,-40000,40000,-269465,
1688,1930,25,1,1400,270,1000,500,-40000,40000,-263465,
1687,1931,25,1,1400,270,1000,500,-40000,40000,-263465,
1686,1931,25,1,1400,270,1000,500,-40000,40000,-263465,
1684,1931,25,1,1400,270,1000,500,-40000,40000,-260465,
1683,1933,25,1,1400,270,1000,500,-40000,40000,-260465,
1681,1935,25,1,1400,270,1000,500,-40000,40000,-256465,
1679,1937,25,1,1400,270,1000,500,-40000,40000,-256465,
1677,1935,25,1,1400,270,1000,500,-40000,40000,-256465,
1675,1933,25,1,1400,270,1000,500,-40000,40000,-251465,
1674,1933,25,1,1400,270,1000,500,-40000,40000,-251465,
1670,1932,25,1,1400,270,1000,500,-40000,40000,-245465,
1668,1934,25,1,1400,270,1000,500,-40000,40000,-245465,
1667,1935,25,1,1400,270,1000,500,-40000,40000,-245465,
1666,1934,25,1,1400,270,1000,500,-40000,40000,-240465,
1664,1934,25,1,1400,270,1000,500,-40000,40000,-240465,
1663,1936,25,1,1400,270,1000,500,-40000,40000,-237465,
1662,1938,25,1,1400,270,1000,500,-40000,40000,-237465,
1659,1938,25,1,1400,270,1000,500,-40000,40000,-237465,
1657,1938,25,1,1400,270,1000,500,-40000,40000,-232465,
1655,1936,25,1,1400,270,1000,500,-40000,40000,-232465,
1653,1936,25,1,1400,270,1000,500,-40000,40000,-232465,
1651,1937,25,1,1400,270,1000,500,-40000,40000,-227465,
1650,1936,25,1,1400,270,1000,500,-40000,40000,-227465,
1648,1939,25,1,1400,270,1000,500,-40000,40000,-223465,
1647,1939,25,1,1400,270,1000,500,-40000,40000,-223465,
1645,1939,25,1,1400,270,1000,500,-40000,40000,-223465,
1643,1939,25,1,1400,270,1000,500,-40000,40000,-219465,
1632,1940,25,1,1400,270,1000,500,-40000,40000,-219465,
1631,1941,25,1,1400,270,1000,500,-40000,40000,-205465,
1629,1942,25,1,1400,270,1000,500,-40000,40000,-205465,
1637,1943,25,1,1400,270,1000,500,-40000,40000,-205465,
1635,1942,25,1,1400,270,1000,500,-40000,40000,-211465,
1635,1942,25,1,1400,270,1000,500,-40000,40000,-211465,
1632,1942,25,1,1400,270,1000,500,-40000,40000,-207465,
1629,1943,25,1,1400,270,1000,500,-40000,40000,-207465,
1627,1942,25,1,1400,270,1000,500,-40000,40000,-207465,
1626,1942,25,1,1400,270,1000,500,-40000,40000,-201465,
1625,1943,25,1,1400,270,1000,500,-40000,40000,-201465,
1624,1944,25,1,1400,270,1000,500,-40000,40000,-198465,
1622,1943,25,1,1400,270,1000,500,-40000,40000,-198465,
1619,1943,25,1,1400,270,1000,500,-40000,40000,-198465,
1618,1942,25,1,1400,270,1000,500,-40000,40000,-193465,
1617,1944,25,1,1400,270,1000,500,-40000,40000,-193465,
1616,1947,25,1,1400,270,1000,500,-40000,40000,-190465,
1613,1946,25,1,1400,270,1000,500,-40000,40000,-190465,
1611,1945,25,1,1400,270,1000,500,-40000,40000,-190465,
1610,1945,25,1,1400,270,1000,500,-40000,40000,-185465,
1609,1947,25,1,1400,270,1000,500,-40000,40000,-185465,
1608,1948,25,1,1400,270,1000,500,-40000,40000,-185465,
1606,1949,25,1,1400,270,1000,500,-40000,40000,-182465,
1604,1948,25,1,1400,270,1000,500,-40000,40000,-182465,
1603,1949,25,1,1400,270,1000,500,-40000,40000,-178465,
1600,1949,25,1,1400,270,1000,500,-40000,40000,-178465,
1598,1949,25,1,1400,270,1000,500,-40000,40000,-178465,
1595,1949,25,1,1400,270,1000,500,-40000,40000,-172465,
1595,1951,25,1,1400,270,1000,500,-40000,40000,-172465,
1595,1952,25,1,1400,270,1000,500,-40000,40000,-169465,
1594,1952,25,1,1400,270,1000,500,-40000,40000,-169465,
1592,1950,25,1,1400,270,1000,500,-40000,40000,-169465,
1589,1950,25,1,1400,270,1000,500,-40000,40000,-165465,
1588,1950,25,1,1400,270,1000,500,-40000,40000,-165465,
1586,1951,25,1,1400,270,1000,500,-40000,40000,-161465,
1585,1951,25,1,1400,270,1000,500,-40000,40000,-161465,
1584,1950,25,1,1400,270,1000,500,-40000,40000,-161465,
1582,1951,25,1,1400,270,1000,500,-40000,40000,-157465,
1580,1954,25,1,1400,270,1000,500,-40000,40000,-157465,
1578,1955,25,1,1400,270,1000,500,-40000,40000,-153465,
1577,1956,25,1,1400,270,1000,500,-40000,40000,-153465,
1576,1955,25,1,1400,270,1000,500,-40000,40000,-153465,
1575,1955,25,1,1400,270,1000,500,-40000,40000,-150465,
1573,1953,25,1,1400,270,1000,500,-40000,40000,-150465,
1572,1953,25,1,1400,270,1000,500,-40000,40000,-146465,
1570,1952,25,1,1400,270,1000,500,-40000,40000,-146465,
1569,1953,25,1,1400,270,1000,500,-40000,40000,-146465,
1567,1955,25,1,1400,270,1000,500,-40000,40000,-142465,
1565,1958,25,1,1400,270,1000,500,-40000,40000,-142465,
1564,1958,25,1,1400,270,1000,500,-40000,40000,-142465,
1563,1956,25,1,1400,270,1000,500,-40000,40000,-138465,
1562,1955,25,1,1400,270,1000,500,-40000,40000,-138465,
1560,1955,25,1,1400,270,1000,500,-40000,40000,-134465,
1558,1957,25,1,1400,270,1000,500,-40000,40000,-134465,
1557,1958,25,1,1400,270,1000,500,-40000,40000,-134465,
1556,1958,25,1,1400,270,1000,500,-40000,40000,-131465,
1554,1957,25,1,1400,270,1000,500,-40000,40000,-131465,
1553,1960,25,1,1400,270,1000,500,-40000,40000,-128465,
1551,1999,25,1,1400,270,1000,500,-40000,40000,-128465,
1551,1999,25,1,1400,270,1000,500,-40000,40000,-128465,
1549,1997,25,1,1400,270,1000,500,-40000,40000,-124465,
1547,1959,25,1,1400,270,1000,500,-40000,40000,-124465,
1545,1959,25,1,1400,270,1000,500,-40000,40000,-120465,
1544,1961,25,1,1400,270,1000,500,-40000,40000,-120465,
1543,1963,25,1,1400,270,1000,500,-40000,40000,-120465,
1542,1962,25,1,1400,270,1000,500,-40000,40000,-116465,
1539,1961,25,1,1400,270,1000,500,-40000,40000,-116465,
1537,1960,25,1,1400,270,1000,500,-40000,40000,-112465,
1536,1961,25,1,1400,270,1000,500,-40000,40000,-112465,
1536,1960,25,1,1400,270,1000,500,-40000,40000,-112465,
1534,1961,25,1,1400,270,1000,500,-40000,40000,-109465,
1532,1962,25,1,1400,270,1000,500,-40000,40000,-109465,
1530,1960,25,1,1400,270,1000,500,-40000,40000,-109465,
1529,1961,25,1,1400,270,1000,500,-40000,40000,-104465,
1529,1963,25,1,1400,270,1000,500,-40000,40000,-104465,
1528,1964,25,1,1400,270,1000,500,-40000,40000,-102465,
1526,1963,25,1,1400,270,1000,500,-40000,40000,-102465,
1524,1964,25,1,1400,270,1000,500,-40000,40000,-102465,
1523,1963,25,1,1400,270,1000,500,-40000,40000,-98465,
1522,1964,25,1,1400,270,1000,500,-40000,40000,-98465,
1520,1963,25,1,1400,270,1000,500,-40000,40000,-95465,
1518,1966,25,1,1400,270,1000,500,-40000,40000,-95465,
1517,1966,25,1,1400,270,1000,500,-40000,40000,-95465,
1516,1964,25,1,1400,270,1000,500,-40000,40000,-90465,
1515,1965,25,1,1400,270,1000,500,-40000,40000,-90465,
1514,1965,25,1,1400,270,1000,500,-40000,40000,-89465,
1512,1965,25,1,1400,270,1000,500,-40000,40000,-89465,
1511,1964,25,1,1400,270,1000,500,-40000,40000,-89465,
1510,1966,25,1,1400,270,1000,500,-40000,40000,-84465,
1508,1966,25,1,1400,270,1000,500,-40000,40000,-84465,
1506,1966,25,1,1400,270,1000,500,-40000,40000,-80465,
1505,1966,25,1,1400,270,1000,500,-40000,40000,-80465,
1504,1968,25,1,1400,270,1000,500,-40000,40000,-80465,
1503,1969,25,1,1400,270,1000,500,-40000,40000,-77465,
1503,1968,25,1,1400,270,1000,500,-40000,40000,-77465,
1501,1967,25,1,1400,270,1000,500,-40000,40000,-77465,
1499,1967,25,1,1400,270,1000,500,-40000,40000,-75465,
1497,1966,25,1,1400,270,1000,500,-40000,40000,-75465,
1496,1968,25,1,1400,270,1000,500,-40000,40000,-70465,
1495,1969,25,1,1400,270,1000,500,-40000,40000,-70465,
1494,1969,25,1,1400,270,1000,500,-40000,40000,-70465,
1492,1971,25,1,1400,270,1000,500,-40000,40000,-68465,
1492,1971,25,1,1400,270,1000,500,-40000,40000,-68465,
1491,1970,25,1,1400,270,1000,500,-40000,40000,-65465,
1490,1970,25,1,1400,270,1000,500,-40000,40000,-65465,
1488,1971,25,1,1400,270,1000,500,-40000,40000,-65465,
1486,1973,25,1,1400,270,1000,500,-40000,40000,-62465,
1485,1973,25,1,1400,270,1000,500,-40000,40000,-62465,
1484,1971,25,1,1400,270,1000,500,-40000,40000,-58465,
1483,1971,25,1,1400,270,1000,500,-40000,40000,-58465,
1481,1971,25,1,1400,270,1000,500,-40000,40000,-58465,
1480,1972,25,1,1400,270,1000,500,-40000,40000,-55465,
1479,1972,25,1,1400,270,1000,500,-40000,40000,-55465,
1478,1972,25,1,1400,270,1000,500,-40000,40000,-53465,
1477,1971,25,1,1400,270,1000,500,-40000,40000,-53465,
1476,1971,25,1,1400,270,1000,500,-40000,40000,-53465,
1474,1971,25,1,1400,270,1000,500,-40000,40000,-49465,
1473,1971,25,1,1400,270,1000,500,-40000,40000,-49465,
1473,1972,25,1,1400,270,1000,500,-40000,40000,-46465,
1472,1973,25,1,1400,270,1000,500,-40000,40000,-46465,
1469,1974,25,1,1400,270,1000,500,-40000,40000,-46465,
1468,1975,25,1,1400,270,1000,500,-40000,40000,-43465,
1467,1974,25,1,1400,270,1000,500,-40000,40000,-43465,
1466,1971,25,1,1400,270,1000,500,-40000,40000,-43465,
1465,1974,25,1,1400,270,1000,500,-40000,40000,-40465,
1464,1974,25,1,1400,270,1000,500,-40000,40000,-40465,
1462,1975,25,1,1400,270,1000,500,-40000,40000,-37465,
1461,1978,25,1,1400,270,1000,500,-40000,40000,-37465,
1461,1978,25,1,1400,270,1000,500,-40000,40000,-37465,
1459,1979,25,1,1400,270,1000,500,-40000,40000,-35465,
1458,1975,25,1,1400,270,1000,500,-40000,40000,-35465,
1455,1977,25,1,1400,270,1000,500,-40000,40000,-31465,
1454,1977,25,1,1400,270,1000,500,-40000,40000,-31465,
1453,1977,25,1,1400,270,1000,500,-40000,40000,-31465,
1452,1974,25,1,1400,270,1000,500,-40000,40000,-27465,
1451,1976,25,1,1400,270,1000,500,-40000,40000,-27465,
1451,1976,25,1,1400,270,1000,500,-40000,40000,-25465,
1450,1977,25,1,1400,270,1000,500,-40000,40000,-25465,
1449,1979,25,1,1400,270,1000,500,-40000,40000,-25465,
1447,1979,25,1,1400,270,1000,500,-40000,40000,-23465,
1446,1978,25,1,1400,270,1000,500,-40000,40000,-23465,
1444,1976,25,1,1400,270,1000,500,-40000,40000,-18465,
1444,1977,25,1,1400,270,1000,500,-40000,40000,-18465,
1444,1979,25,1,1400,270,1000,500,-40000,40000,-18465,
1443,1979,25,1,1400,270,1000,500,-40000,40000,-18465,
1440,1979,25,1,1400,270,1000,500,-40000,40000,-18465,
1438,1980,25,1,1400,270,1000,500,-40000,40000,-13465,
1438,1980,25,1,1400,270,1000,500,-40000,40000,-13465,
1437,1980,25,1,1400,270,1000,500,-40000,40000,-13465,
1436,1979,25,1,1400,270,1000,500,-40000,40000,-11465,
1435,1979,25,1,1400,270,1000,500,-40000,40000,-11465,
1434,1979,25,1,1400,270,1000,500,-40000,40000,-7465,
1432,1982,25,1,1400,270,1000,500,-40000,40000,-7465,
1431,1982,25,1,1400,270,1000,500,-40000,40000,-7465,
1431,1984,25,1,1400,270,1000,500,-40000,40000,-5465,
1429,1982,25,1,1400,270,1000,500,-40000,40000,-5465,
1428,1980,25,1,1400,270,1000,500,-40000,40000,-2465,
1428,1981,25,1,1400,270,1000,500,-40000,40000,-2465,
1427,1982,25,1,1400,270,1000,500,-40000,40000,-2465,
1424,1983,25,1,1400,270,1000,500,-40000,40000,-465,
1423,1982,25,1,1400,270,1000,500,-40000,40000,-465,
1423,1982,25,1,1400,270,1000,500,-40000,40000,-465,
1422,1982,25,1,1400,270,1000,500,-40000,40000,2535,
1421,1981,25,1,1400,270,1000,500,-40000,40000,2535,
1420,1983,25,1,1400,270,1000,500,-40000,40000,4535,
1419,1982,25,1,1400,270,1000,500,-40000,40000,4535,
1417,1983,25,1,1400,270,1000,500,-40000,40000,4535,
1417,1983,25,1,1400,270,1000,500,-40000,40000,8535,
1416,1984,25,1,1400,270,1000,500,-40000,40000,8535,
1414,1984,25,1,1400,270,1000,500,-40000,40000,10535,
1412,1983,25,1,1400,270,1000,500,-40000,40000,10535,
1412,1983,25,1,1400,270,1000,500,-40000,40000,10535,
1411,1982,25,1,1400,270,1000,500,-40000,40000,13535,
1410,1982,25,1,1400,270,1000,500,-40000,40000,13535,
1409,1983,25,1,1400,270,1000,500,-40000,40000,16535,
1407,1984,25,1,1400,270,1000,500,-40000,40000,16535,
1406,1985,25,1,1400,270,1000,500,-40000,40000,16535,
1406,1986,29,1,1400,270,1000,500,-40000,40000,19535,
1405,1986,29,1,1400,270,1000,500,-40000,40000,19535,
1404,1986,29,1,1400,270,1000,500,-40000,40000,21535,
1401,1987,32,1,1400,270,1000,500,-40000,40000,21535,
1401,1988,32,1,1400,270,1000,500,-40000,40000,21535,
1401,1987,37,1,1400,270,1000,500,-40000,40000,24535,
1400,1987,37,1,1400,270,1000,500,-40000,40000,24535,
1399,1985,37,1,1400,270,1000,500,-40000,40000,24535,
1398,1984,40,1,1400,270,1000,500,-39865,40000,26670,
1397,1986,40,1,1400,270,1000,500,-39865,40000,26670,
1396,1986,46,1,1400,270,1000,500,-39325,40000,30210,
1396,1987,46,1,1400,270,1000,500,-39325,40000,30210,
1393,1987,46,1,1400,270,1000,500,-39325,40000,30210,
1393,1986,52,1,1400,270,1000,500,-38380,40000,34155,
1392,1987,52,1,1400,270,1000,500,-38380,40000,34155,
1392,1986,55,1,1400,270,1000,500,-37300,40000,36235,
1393,1986,55,1,1400,270,1000,500,-37300,40000,36235,
1391,1985,55,1,1400,270,1000,500,-37300,40000,36235,
1390,1986,58,1,1400,270,1000,500,-36085,40000,38450,
1390,1988,58,1,1400,270,1000,500,-36085,40000,38450,
1390,1988,62,1,1400,270,1000,500,-34735,40000,40800,
1391,1988,62,1,1400,270,1000,500,-34735,40000,40800,
1390,1986,62,1,1400,270,1000,500,-34735,40000,40800,
1389,1987,66,1,1400,270,1000,500,-33250,40000,43285,
1388,1990,66,1,1400,270,1000,500,-33250,40000,43285,
1388,1991,68,1,1400,270,1000,500,-31765,40000,44770,
1388,1991,68,1,1400,270,1000,500,-31765,40000,44770,
1388,1989,68,1,1400,270,1000,500,-31765,40000,44770,
1387,1988,72,1,1400,270,1000,500,-30145,40000,47390,
1388,1988,72,1,1400,270,1000,500,-30145,40000,47390,
1388,1989,72,1,1400,270,1000,500,-30145,40000,47390,
1389,1989,74,1,1400,270,1000,500,-28525,40000,49010,
1389,1991,74,1,1400,270,1000,500,-28525,40000,49010,
1389,1990,75,1,1400,270,1000,500,-27040,40000,49495,
1390,1989,75,1,1400,270,1000,500,-27040,40000,49495,
1389,1989,75,1,1400,270,1000,500,-27040,40000,49495,
1390,1989,77,1,1400,270,1000,500,-25555,40000,50980,
1391,1989,77,1,1400,270,1000,500,-25555,40000,50980,
1391,1989,76,1,1400,270,1000,500,-24340,40000,50195,
1391,1990,76,1,1400,270,1000,500,-24340,40000,50195,
1391,1990,76,1,1400,270,1000,500,-24340,40000,50195,
1393,1989,78,1,1400,270,1000,500,-23125,40000,51410,
1394,1989,78,1,1400,270,1000,500,-23125,40000,51410,
1394,1989,75,1,1400,270,1000,500,-22315,40000,49220,
1394,1989,75,1,1400,270,1000,500,-22315,40000,49220,
1395,1989,75,1,1400,270,1000,500,-22315,40000,49220,
1395,1990,74,1,1400,270,1000,500,-21640,40000,48895,
1397,1992,74,1,1400,270,1000,500,-21640,40000,48895,
1397,1991,72,1,1400,270,1000,500,-21235,40000,47300,
1397,1991,72,1,1400,270,1000,500,-21235,40000,47300,
1398,1990,72,1,1400,270,1000,500,-21235,40000,47300,
1399,1990,71,1,1400,270,1000,500,-20965,40000,46570,
1400,1991,71,1,1400,270,1000,500,-20965,40000,46570,
1400,1991,71,1,1400,270,1000,500,-20965,40000,44570,
1399,1990,68,1,1400,270,1000,500,-20965,40000,44570,
1400,1990,68,1,1400,270,1000,500,-20965,40000,44570,
1401,1990,68,1,1400,270,1000,500,-20965,40000,44570,
1402,1991,68,1,1400,270,1000,500,-20965,40000,44570,
1402,1991,68,1,1400,270,1000,500,-20965,40000,44570,
1402,1990,64,1,1400,270,1000,500,-21235,40000,42300,
1403,1989,64,1,1400,270,1000,500,-21235,40000,42300,
1403,1989,62,1,1400,270,1000,500,-21640,40000,40895,
1403,1988,62,1,1400,270,1000,500,-21640,40000,40895,
1403,1990,62,1,1400,270,1000,500,-21640,40000,40895,
1404,1990,61,1,1400,270,1000,500,-22045,40000,40490,
1406,1989,61,1,1400,270,1000,500,-22045,40000,40490,
1406,1990,55,1,1400,270,1000,500,-22855,40000,36680,
1406,1990,55,1,1400,270,1000,500,-22855,40000,36680,
1405,1992,56,1,1400,270,1000,500,-23530,40000,37005,
1406,1991,56,1,1400,270,1000,500,-23530,40000,37005,
1405,1991,56,1,1400,270,1000,500,-23530,40000,37005,
1405,1991,55,1,1400,270,1000,500,-24205,40000,36330,
1405,1990,55,1,1400,270,1000,500,-24205,40000,36330,
1405,1988,54,1,1400,270,1000,500,-24880,40000,35655,
1405,1988,54,1,1400,270,1000,500,-24880,40000,35655,
1405,1989,54,1,1400,270,1000,500,-24880,40000,35655,
1405,1988,53,1,1400,270,1000,500,-25555,40000,34980,
1404,1986,53,1,1400,270,1000,500,-25555,40000,34980,
1404,1988,53,1,1400,270,1000,500,-25555,40000,34980,
1404,1988,54,1,1400,270,1000,500,-26095,40000,35440,
1403,1989,54,1,1400,270,1000,500,-26095,40000,35440,
1403,1990,54,1,1400,270,1000,500,-26500,40000,36035,
1403,1989,54,1,1400,270,1000,500,-26500,40000,36035,
1402,1988,54,1,1400,270,1000,500,-26500,40000,36035,
1402,1987,56,1,1400,270,1000,500,-26770,40000,36765,
1402,1987,56,1,1400,270,1000,500,-26770,40000,36765,
1402,1986,55,1,1400,270,1000,500,-27040,40000,36495,
1401,1986,55,1,1400,270,1000,500,-27040,40000,36495,
1400,1987,55,1,1400,270,1000,500,-27040,40000,36495,
1401,1986,57,1,1400,270,1000,500,-27175,40000,37360,
1400,1986,57,1,1400,270,1000,500,-27175,40000,37360,
1399,1986,60,1,1400,270,1000,500,-27040,40000,39495,
1399,1987,60,1,1400,270,1000,500,-27040,40000,39495,
1399,1989,60,1,1400,270,1000,500,-27040,40000,39495,
1400,1990,60,1,1400,270,1000,500,-26905,40000,39630,
