RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2074,1992,56,0,2200,270,1000,500,30000,30000,157000,
2075,1991,56,0,2200,270,1000,500,30000,30000,157000,
2077,1989,56,0,2200,270,1000,500,30000,30000,154000,
2078,1990,56,0,2200,270,1000,500,30000,30000,154000,
2079,1989,56,0,2200,270,1000,500,30000,30000,151000,
2080,1989,56,0,2200,270,1000,500,30000,30000,151000,
2082,1989,56,0,2200,270,1000,500,30000,30000,151000,
2082,1990,56,0,2200,270,1000,500,30000,30000,148000,
2082,1990,56,0,2200,270,1000,500,30000,30000,148000,
2083,1991,56,0,2200,270,1000,500,30000,30000,147000,
2084,1990,56,0,2200,270,1000,500,30000,30000,147000,
2085,1988,56,0,2200,270,1000,500,30000,30000,147000,
2086,1987,56,0,2200,270,1000,500,30000,30000,145000,
2086,1986,56,0,2200,270,1000,500,30000,30000,145000,
2087,1985,56,0,2200,270,1000,500,30000,30000,143000,
2089,1985,56,0,2200,270,1000,500,30000,30000,143000,
2090,1985,56,0,2200,270,1000,500,30000,30000,143000,
2089,1985,56,0,2200,270,1000,500,30000,30000,141000,
2089,1984,56,0,2200,270,1000,500,30000,30000,141000,
2091,1983,56,0,2200,270,1000,500,30000,30000,141000,
2092,1985,56,0,2200,270,1000,500,30000,30000,139000,
2093,1984,56,0,2200,270,1000,500,30000,30000,139000,
2093,1984,56,0,2200,270,1000,500,30000,30000,137000,
2096,1982,56,0,2200,270,1000,500,30000,30000,137000,
2097,1981,56,0,2200,270,1000,500,30000,30000,137000,
2098,1980,56,0,2200,270,1000,500,30000,30000,133000,
2098,1979,56,0,2200,270,1000,500,30000,30000,133000,
2100,1978,56,0,2200,270,1000,500,30000,30000,131000,
2101,1979,56,0,2200,270,1000,500,30000,30000,131000,
2101,1979,56,0,2200,270,1000,500,30000,30000,131000,
2101,1979,56,0,2200,270,1000,500,30000,30000,129000,
2103,1979,56,0,2200,270,1000,500,30000,30000,129000,
2104,1978,56,0,2200,270,1000,500,30000,30000,127000,
2104,1977,56,0,2200,270,1000,500,30000,30000,127000,
2105,1976,56,0,2200,270,1000,500,30000,30000,127000,
2106,1976,56,0,2200,270,1000,500,30000,30000,125000,
2108,1977,56,0,2200,270,1000,500,30000,30000,125000,
2108,1976,56,0,2200,270,1000,500,30000,30000,122000,
2109,1977,56,0,2200,270,1000,500,30000,30000,122000,
2110,1977,56,0,2200,270,1000,500,30000,30000,122000,
2109,1968,56,0,2200,270,1000,500,30000,30000,121000,
2111,1967,56,0,2200,270,1000,500,30000,30000,121000,
2112,1968,56,0,2200,270,1000,500,30000,30000,121000,
2112,1977,56,0,2200,270,1000,500,30000,30000,118000,
2113,1976,56,0,2200,270,1000,500,30000,30000,118000,
2114,1975,56,0,2200,270,1000,500,30000,30000,116000,
2114,1974,56,0,2200,270,1000,500,30000,30000,116000,
2114,1973,56,0,2200,270,1000,500,30000,30000,116000,
2116,1972,56,0,2200,270,1000,500,30000,30000,116000,
2117,1971,56,0,2200,270,1000,500,30000,30000,116000,
2118,1971,56,0,2200,270,1000,500,30000,30000,113000,
2119,1972,56,0,2200,270,1000,500,30000,30000,113000,
2120,1971,56,0,2200,270,1000,500,30000,30000,113000,
2120,1969,56,0,2200,270,1000,500,30000,30000,110000,
2120,1967,56,0,2200,270,1000,500,30000,30000,110000,
2121,1967,56,0,2200,270,1000,500,30000,30000,109000,
2123,1968,56,0,2200,270,1000,500,30000,30000,109000,
2125,1967,56,0,2200,270,1000,500,30000,30000,109000,
2126,1967,56,0,2200,270,1000,500,30000,30000,105000,
2125,1968,56,0,2200,270,1000,500,30000,30000,105000,
2125,1967,56,0,2200,270,1000,500,30000,30000,105000,
2125,1969,56,0,2200,270,1000,500,30000,30000,105000,
2126,1968,56,0,2200,270,1000,500,30000,30000,105000,
2128,1965,56,0,2200,270,1000,500,30000,30000,103000,
2129,1965,56,0,2200,270,1000,500,30000,30000,103000,
2129,1965,56,0,2200,270,1000,500,30000,30000,103000,
2130,1965,56,0,2200,270,1000,500,30000,30000,101000,
2130,1965,56,0,2200,270,1000,500,30000,30000,101000,
2132,1966,56,0,2200,270,1000,500,30000,30000,99000,
2131,1965,56,0,2200,270,1000,500,30000,30000,99000,
2132,1964,56,0,2200,270,1000,500,30000,30000,98000,
2133,1964,56,0,2200,270,1000,500,30000,30000,98000,
2135,1964,56,0,2200,270,1000,500,30000,30000,98000,
2137,1965,56,0,2200,270,1000,500,30000,30000,94000,
2136,1964,56,0,2200,270,1000,500,30000,30000,94000,
2137,1961,56,0,2200,270,1000,500,30000,30000,94000,
2139,1961,56,0,2200,270,1000,500,30000,30000,93000,
2140,1963,56,0,2200,270,1000,500,30000,30000,93000,
2139,1962,56,0,2200,270,1000,500,30000,30000,90000,
2140,1961,56,0,2200,270,1000,500,30000,30000,90000,
2141,1960,56,0,2200,270,1000,500,30000,30000,90000,
2142,1959,56,0,2200,270,1000,500,30000,30000,89000,
2143,1960,56,0,2200,270,1000,500,30000,30000,89000,
2143,1960,56,0,2200,270,1000,500,30000,30000,87000,
2144,1959,56,0,2200,270,1000,500,30000,30000,87000,
2145,1959,56,0,2200,270,1000,500,30000,30000,87000,
2145,1959,56,0,2200,270,1000,500,30000,30000,85000,
2146,1959,56,0,2200,270,1000,500,30000,30000,85000,
2146,1958,56,0,2200,270,1000,500,30000,30000,84000,
2148,1957,56,0,2200,270,1000,500,30000,30000,84000,
2125,1956,56,0,2200,270,1000,500,30000,30000,84000,
2125,1956,56,0,2200,270,1000,500,30000,30000,105000,
2148,1956,56,0,2200,270,1000,500,30000,30000,105000,
2150,1957,56,0,2200,270,1000,500,30000,30000,105000,
2152,1958,56,0,2200,270,1000,500,30000,30000,80000,
2152,1958,56,0,2200,270,1000,500,30000,30000,80000,
2152,1957,56,0,2200,270,1000,500,30000,30000,78000,
2153,1956,56,0,2200,270,1000,500,30000,30000,78000,
2154,1955,56,0,2200,270,1000,500,30000,30000,78000,
2154,1956,56,0,2200,270,1000,500,30000,30000,76000,
2155,1955,56,0,2200,270,1000,500,30000,30000,76000,
2156,1955,56,0,2200,270,1000,500,30000,30000,74000,
2157,1955,56,0,2200,270,1000,500,30000,30000,74000,
2158,1954,56,0,2200,270,1000,500,30000,30000,74000,
2158,1953,56,0,2200,270,1000,500,30000,30000,72000,
2158,1952,56,0,2200,270,1000,500,30000,30000,72000,
2158,1953,56,0,2200,270,1000,500,30000,30000,72000,
2158,1955,56,0,2200,270,1000,500,30000,30000,72000,
2159,1954,56,0,2200,270,1000,500,30000,30000,72000,
2159,1954,56,0,2200,270,1000,500,30000,30000,71000,
2161,1952,56,0,2200,270,1000,500,30000,30000,71000,
2162,1952,56,0,2200,270,1000,500,30000,30000,71000,
2163,1952,56,0,2200,270,1000,500,30000,30000,68000,
2164,1951,56,0,2200,270,1000,500,30000,30000,68000,
2164,1951,56,0,2200,270,1000,500,30000,30000,66000,
2165,1950,56,0,2200,270,1000,500,30000,30000,66000,
2165,1950,56,0,2200,270,1000,500,30000,30000,66000,
2166,1949,56,0,2200,270,1000,500,30000,30000,65000,
2167,1949,56,0,2200,270,1000,500,30000,30000,65000,
2146,1951,56,0,2200,270,1000,500,30000,30000,63000,
2146,1952,56,0,2200,270,1000,500,30000,30000,63000,
2146,1950,56,0,2200,270,1000,500,30000,30000,63000,
2169,1948,56,0,2200,270,1000,500,30000,30000,84000,
2170,1948,56,0,2200,270,1000,500,30000,30000,84000,
2171,1950,56,0,2200,270,1000,500,30000,30000,60000,
2172,1950,56,0,2200,270,1000,500,30000,30000,60000,
2172,1949,56,0,2200,270,1000,500,30000,30000,60000,
2174,1948,56,0,2200,270,1000,500,30000,30000,58000,
2174,1948,56,0,2200,270,1000,500,30000,30000,58000,
2174,1949,56,0,2200,270,1000,500,30000,30000,56000,
2173,1948,56,0,2200,270,1000,500,30000,30000,56000,
2175,1947,56,0,2200,270,1000,500,30000,30000,56000,
2176,1946,56,0,2200,270,1000,500,30000,30000,55000,
2177,1946,56,0,2200,270,1000,500,30000,30000,55000,
2176,1945,56,0,2200,270,1000,500,30000,30000,55000,
2177,1944,56,0,2200,270,1000,500,30000,30000,54000,
2178,1942,56,0,2200,270,1000,500,30000,30000,54000,
2178,1942,56,0,2200,270,1000,500,30000,30000,52000,
2179,1943,56,0,2200,270,1000,500,30000,30000,52000,
2180,1943,56,0,2200,270,1000,500,30000,30000,52000,
2181,1945,56,0,2200,270,1000,500,30000,30000,50000,
2181,1943,56,0,2200,270,1000,500,30000,30000,50000,
2181,1944,56,0,2200,270,1000,500,30000,30000,49000,
2183,1945,56,0,2200,270,1000,500,30000,30000,49000,
2184,1945,56,0,2200,270,1000,500,30000,30000,49000,
2185,1943,56,0,2200,270,1000,500,30000,30000,46000,
2185,1943,56,0,2200,270,1000,500,30000,30000,46000,
2184,1942,56,0,2200,270,1000,500,30000,30000,45000,
2184,1941,56,0,2200,270,1000,500,30000,30000,45000,
2185,1941,56,0,2200,270,1000,500,30000,30000,45000,
2187,1941,56,0,2200,270,1000,500,30000,30000,45000,
2187,1941,56,0,2200,270,1000,500,30000,30000,45000,
2189,1942,56,0,2200,270,1000,500,30000,30000,41000,
2191,1942,56,0,2200,270,1000,500,30000,30000,41000,
2192,1942,56,0,2200,270,1000,500,30000,30000,41000,
2191,1941,56,0,2200,270,1000,500,30000,30000,38000,
2191,1941,56,0,2200,270,1000,500,30000,30000,38000,
2191,1941,56,0,2200,270,1000,500,30000,30000,39000,
2193,1940,56,0,2200,270,1000,500,30000,30000,39000,
2193,1939,56,0,2200,270,1000,500,30000,30000,39000,
2194,1939,56,0,2200,270,1000,500,30000,30000,37000,
2194,1939,56,0,2200,270,1000,500,30000,30000,37000,
2195,1939,53,0,2200,270,1000,500,30000,30000,35000,
2195,1939,53,0,2200,270,1000,500,30000,30000,35000,
2196,1940,53,0,2200,270,1000,500,30000,30000,35000,
2195,1939,51,0,2200,270,1000,500,30000,30000,34000,
2195,1938,51,0,2200,270,1000,500,30000,30000,34000,
2196,1938,51,0,2200,270,1000,500,30000,30000,34000,
2197,1938,51,0,2200,270,1000,500,30000,30000,34000,
2197,1937,51,0,2200,270,1000,500,30000,30000,34000,
2198,1937,48,0,2200,270,1000,500,30000,30000,32000,
2198,1937,48,0,2200,270,1000,500,30000,30000,32000,
2199,1937,48,0,2200,270,1000,500,30000,30000,32000,
2200,1936,47,0,2200,270,1000,500,30000,30000,31000,
2202,1935,47,0,2200,270,1000,500,30000,30000,31000,
2203,1935,40,0,2200,270,1000,500,29595,30000,26595,
2204,1935,40,0,2200,270,1000,500,29595,30000,26595,
2204,1934,40,0,2200,270,1000,500,29595,30000,26595,
2204,1935,38,0,2200,270,1000,500,29055,30000,25055,
2204,1934,38,0,2200,270,1000,500,29055,30000,25055,
2204,1935,37,0,2200,270,1000,500,28515,30000,24515,
2204,1936,37,0,2200,270,1000,500,28515,30000,24515,
2204,1936,37,0,2200,270,1000,500,28515,30000,24515,
2204,1936,36,0,2200,270,1000,500,27975,30000,23975,
2206,1934,36,0,2200,270,1000,500,27975,30000,23975,
2205,1932,34,0,2200,270,1000,500,27300,30000,22300,
2205,1933,34,0,2200,270,1000,500,27300,30000,22300,
2205,1935,34,0,2200,270,1000,500,27300,30000,22300,
2205,1934,31,0,2200,270,1000,500,26490,30000,20490,
2205,1932,31,0,2200,270,1000,500,26490,30000,20490,
2205,1931,31,0,2200,270,1000,500,25815,30000,20815,
2206,1929,31,0,2200,270,1000,500,25815,30000,20815,
2207,1931,31,0,2200,270,1000,500,25815,30000,20815,
2207,1930,27,0,2200,270,1000,500,24870,30000,17870,
2207,1931,27,0,2200,270,1000,500,24870,30000,17870,
2208,1930,27,0,2200,270,1000,500,24870,30000,17870,
2209,1932,24,0,2200,270,1000,500,23790,30000,15790,
2208,1932,24,0,2200,270,1000,500,23790,30000,15790,
2208,1931,22,0,2200,270,1000,500,22710,30000,14710,
2207,1932,22,0,2200,270,1000,500,22710,30000,14710,
2208,1932,22,0,2200,270,1000,500,22710,30000,14710,
2208,1934,20,0,2200,270,1000,500,21630,30000,13630,
2208,1931,20,0,2200,270,1000,500,21630,30000,13630,
2208,1929,19,0,2200,270,1000,500,20550,30000,12550,
2207,1930,19,0,2200,270,1000,500,20550,30000,12550,
2206,1932,19,0,2200,270,1000,500,20550,30000,12550,
2207,1933,20,0,2200,270,1000,500,19740,30000,13740,
2206,1933,20,0,2200,270,1000,500,19740,30000,13740,
2206,1931,17,0,2200,270,1000,500,18795,30000,11795,
2207,1931,17,0,2200,270,1000,500,18795,30000,11795,
2206,1931,17,0,2200,270,1000,500,18795,30000,11795,
2206,1931,18,0,2200,270,1000,500,17985,30000,11985,
2205,1930,18,0,2200,270,1000,500,17985,30000,11985,
2205,1931,18,0,2200,270,1000,500,17985,30000,11985,
2204,1931,18,0,2200,270,1000,500,17310,30000,12310,
2204,1931,18,0,2200,270,1000,500,17310,30000,12310,
2205,1931,19,0,2200,270,1000,500,16770,30000,12770,
2206,1931,19,0,2200,270,1000,500,16770,30000,12770,
2205,1931,19,0,2200,270,1000,500,16770,30000,12770,
2204,1932,16,0,2200,270,1000,500,16095,30000,11095,
2204,1930,16,0,2200,270,1000,500,16095,30000,11095,
2205,1930,17,0,2200,270,1000,500,15555,30000,11555,
2204,1929,17,0,2200,270,1000,500,15555,30000,11555,
2204,1928,17,0,2200,270,1000,500,15555,30000,11555,
2204,1929,16,0,2200,270,1000,500,15015,30000,11015,
2203,1931,16,0,2200,270,1000,500,15015,30000,11015,
2203,1897,17,0,2200,270,1000,500,14610,30000,11610,
2202,1896,17,0,2200,270,1000,500,14610,30000,11610,
2202,1931,17,0,2200,270,1000,500,14610,30000,11610,
2202,1932,18,0,2200,270,1000,500,14340,30000,12340,
2201,1931,18,0,2200,270,1000,500,14340,30000,12340,
2199,1932,21,0,2200,270,1000,500,14340,30000,14340,
2200,1932,21,0,2200,270,1000,500,14340,30000,14340,
2200,1932,21,0,2200,270,1000,500,14340,30000,14340,
2200,1931,21,0,2200,270,1000,500,14340,30000,14340,
2200,1931,21,0,2200,270,1000,500,14340,30000,14340,
2200,1930,21,0,2200,270,1000,500,14340,30000,14340,
2200,1930,21,0,2200,270,1000,500,14340,30000,14340,
2201,1931,21,0,2200,270,1000,500,14340,30000,14340,
2200,1932,21,0,2200,270,1000,500,14340,30000,14340,
2199,1931,21,0,2200,270,1000,500,14340,30000,14340,
2200,1931,21,0,2200,270,1000,500,14340,30000,14340,
2199,1933,21,0,2200,270,1000,500,14340,30000,14340,
2199,1932,21,0,2200,270,1000,500,14340,30000,14340,
2200,1932,23,0,2200,270,1000,500,14475,30000,15475,
2200,1932,23,0,2200,270,1000,500,14475,30000,15475,
2201,1932,23,0,2200,270,1000,500,14475,30000,15475,
2201,1933,20,0,2200,270,1000,500,14340,30000,13340,
2200,1933,20,0,2200,270,1000,500,14340,30000,13340,
2199,1934,23,0,2200,270,1000,500,14475,30000,15475,
2199,1933,23,0,2200,270,1000,500,14475,30000,15475,
2200,1935,23,0,2200,270,1000,500,14475,30000,15475,
2200,1935,22,0,2200,270,1000,500,14475,30000,14475,
2200,1933,22,0,2200,270,1000,500,14475,30000,14475,
2199,1933,23,0,2200,270,1000,500,14610,30000,15610,
2200,1933,23,0,2200,270,1000,500,14610,30000,15610,
2200,1933,23,0,2200,270,1000,500,14610,30000,15610,
2200,1933,22,0,2200,270,1000,500,14610,30000,14610,
2201,1932,22,0,2200,270,1000,500,14610,30000,14610,
2200,1933,22,0,2200,270,1000,500,14610,30000,14610,
2200,1933,22,0,2200,270,1000,500,14610,30000,14610,
2200,1933,22,0,2200,270,1000,500,14610,30000,14610,
2199,1933,24,0,2200,270,1000,500,14745,30000,15745,
2198,1934,24,0,2200,270,1000,500,14745,30000,15745,
2199,1934,24,0,2200,270,1000,500,14745,30000,15745,
2200,1934,24,0,2200,270,1000,500,14880,30000,15880,
2199,1935,24,0,2200,270,1000,500,14880,30000,15880,
2199,1936,24,0,2200,270,1000,500,15015,30000,16015,
2199,1936,24,0,2200,270,1000,500,15015,30000,16015,
2199,1935,24,0,2200,270,1000,500,15015,30000,16015,
2199,1934,24,0,2200,270,1000,500,15150,30000,16150,
2199,1934,24,0,2200,270,1000,500,15150,30000,16150,
2199,1934,24,0,2200,270,1000,500,15285,30000,16285,
2199,1936,24,0,2200,270,1000,500,15285,30000,16285,
2199,1935,24,0,2200,270,1000,500,15285,30000,16285,
2200,1935,23,0,2200,270,1000,500,15285,30000,15285,
2200,1936,23,0,2200,270,1000,500,15285,30000,15285,
2199,1936,25,0,2200,270,1000,500,15420,30000,16420,
2199,1938,25,0,2200,270,1000,500,15420,30000,16420,
2199,1955,25,0,2200,270,1000,500,15420,30000,16420,
2199,1954,25,0,2200,270,1000,500,15555,30000,16555,
2199,1936,25,0,2200,270,1000,500,15555,30000,16555,
2200,1938,25,0,2200,270,1000,500,15690,30000,16690,
2200,1936,25,0,2200,270,1000,500,15690,30000,16690,
2200,1936,25,0,2200,270,1000,500,15690,30000,16690,
2200,1938,23,0,2200,270,1000,500,15690,30000,15690,
2201,1938,23,0,2200,270,1000,500,15690,30000,15690,
2201,1938,23,0,2200,270,1000,500,15690,30000,15690,
2201,1937,23,0,2200,270,1000,500,15690,30000,15690,
2200,1937,23,0,2200,270,1000,500,15690,30000,15690,
2199,1936,23,0,2200,270,1000,500,15690,30000,15690,
2200,1937,23,0,2200,270,1000,500,15690,30000,15690,
2200,1938,23,0,2200,270,1000,500,15690,30000,15690,
2200,1940,23,0,2200,270,1000,500,15690,30000,15690,
2200,1938,23,0,2200,270,1000,500,15690,30000,15690,
2201,1937,22,0,2200,270,1000,500,15555,30000,14555,
2201,1937,22,0,2200,270,1000,500,15555,30000,14555,
2201,1937,22,0,2200,270,1000,500,15555,30000,14555,
2201,1938,22,0,2200,270,1000,500,15420,30000,14420,
2200,1938,22,0,2200,270,1000,500,15420,30000,14420,
2200,1938,23,0,2200,270,1000,500,15420,30000,15420,
2200,1938,23,0,2200,270,1000,500,15420,30000,15420,
2201,1938,23,0,2200,270,1000,500,15420,30000,15420,
2201,1938,21,0,2200,270,1000,500,15285,30000,14285,
2202,1938,21,0,2200,270,1000,500,15285,30000,14285,
2201,1938,21,0,2200,270,1000,500,15150,30000,14150,
2201,1939,21,0,2200,270,1000,500,15150,30000,14150,
2200,1940,21,0,2200,270,1000,500,15150,30000,14150,
2199,1941,23,0,2200,270,1000,500,15150,30000,15150,
2199,1939,23,0,2200,270,1000,500,15150,30000,15150,
2201,1940,21,0,2200,270,1000,500,15015,30000,14015,
2202,1941,21,0,2200,270,1000,500,15015,30000,14015,
2202,1939,21,0,2200,270,1000,500,15015,30000,14015,
2202,1939,19,0,2200,270,1000,500,14745,30000,12745,
2201,1940,19,0,2200,270,1000,500,14745,30000,12745,
2201,1941,20,0,2200,270,1000,500,14610,30000,13610,
2201,1938,20,0,2200,270,1000,500,14610,30000,13610,
2201,1939,20,0,2200,270,1000,500,14610,30000,13610,
2201,1939,20,0,2200,270,1000,500,14475,30000,13475,
2201,1941,20,0,2200,270,1000,500,14475,30000,13475,
2201,1940,20,0,2200,270,1000,500,14475,30000,13475,
2200,1938,20,0,2200,270,1000,500,14340,30000,13340,
2200,1939,20,0,2200,270,1000,500,14340,30000,13340,
2200,1940,23,0,2200,270,1000,500,14475,30000,15475,
2200,1942,23,0,2200,270,1000,500,14475,30000,15475,
2200,1940,23,0,2200,270,1000,500,14475,30000,15475,
2200,1939,22,0,2200,270,1000,500,14475,30000,14475,
2201,1940,22,0,2200,270,1000,500,14475,30000,14475,
2201,1941,20,0,2200,270,1000,500,14340,30000,13340,
2201,1943,20,0,2200,270,1000,500,14340,30000,13340,
2201,1942,20,0,2200,270,1000,500,14340,30000,13340,
2201,1940,20,0,2200,270,1000,500,14205,30000,13205,
2201,1940,20,0,2200,270,1000,500,14205,30000,13205,
2200,1942,21,0,2200,270,1000,500,14205,30000,14205,
2199,1941,21,0,2200,270,1000,500,14205,30000,14205,
2199,1942,21,0,2200,270,1000,500,14205,30000,14205,
2198,1942,23,0,2200,270,1000,500,14340,30000,15340,
2200,1942,23,0,2200,270,1000,500,14340,30000,15340,
2200,1943,21,0,2200,270,1000,500,14340,30000,14340,
2200,1943,21,0,2200,270,1000,500,14340,30000,14340,
2200,1943,21,0,2200,270,1000,500,14340,30000,14340,
2200,1944,23,0,2200,270,1000,500,14475,30000,15475,
2200,1943,23,0,2200,270,1000,500,14475,30000,15475,
2201,1942,23,0,2200,270,1000,500,14475,30000,15475,
2200,1942,20,0,2200,270,1000,500,14340,30000,13340,
2199,1943,20,0,2200,270,1000,500,14340,30000,13340,
2200,1944,23,0,2200,270,1000,500,14475,30000,15475,
2201,1944,23,0,2200,270,1000,500,14475,30000,15475,
2201,1944,23,0,2200,270,1000,500,14475,30000,15475,
2200,1943,20,0,2200,270,1000,500,14340,30000,13340,
2201,1944,20,0,2200,270,1000,500,14340,30000,13340,
2202,1944,18,0,2200,270,1000,500,14070,30000,12070,
2201,1945,18,0,2200,270,1000,500,14070,30000,12070,
2200,1945,18,0,2200,270,1000,500,14070,30000,12070,
2201,1943,21,0,2200,270,1000,500,14070,30000,14070,
2201,1944,21,0,2200,270,1000,500,14070,30000,14070,
2200,1945,19,0,2200,270,1000,500,13935,30000,12935,
2199,1945,19,0,2200,270,1000,500,13935,30000,12935,
2199,1945,19,0,2200,270,1000,500,13935,30000,12935,
2200,1943,21,0,2200,270,1000,500,13935,30000,13935,
2200,1943,21,0,2200,270,1000,500,13935,30000,13935,
2200,1943,21,0,2200,270,1000,500,13935,30000,13935,
2200,1944,21,0,2200,270,1000,500,13935,30000,13935,
2200,1944,21,0,2200,270,1000,500,13935,30000,13935,
2200,1944,21,0,2200,270,1000,500,13935,30000,13935,
2199,1945,21,0,2200,270,1000,500,13935,30000,13935,
2198,1944,21,0,2200,270,1000,500,13935,30000,13935,
2199,1942,24,0,2200,270,1000,500,14205,30000,16205,
2199,1944,24,0,2200,270,1000,500,14205,30000,16205,
2201,1945,21,0,2200,270,1000,500,14205,30000,14205,
2201,1944,21,0,2200,270,1000,500,14205,30000,14205,
2201,1944,21,0,2200,270,1000,500,14205,30000,14205,
2200,1943,19,0,2200,270,1000,500,14070,30000,13070,
2200,1945,19,0,2200,270,1000,500,14070,30000,13070,
2200,1944,21,0,2200,270,1000,500,14070,30000,14070,
2200,1946,21,0,2200,270,1000,500,14070,30000,14070,
2200,1946,21,0,2200,270,1000,500,14070,30000,14070,
2200,1945,21,0,2200,270,1000,500,14070,30000,14070,
2200,1945,21,0,2200,270,1000,500,14070,30000,14070,
2200,1944,21,0,2200,270,1000,500,14070,30000,14070,
2200,1944,21,0,2200,270,1000,500,14070,30000,14070,
2201,1944,21,0,2200,270,1000,500,14070,30000,14070,
2200,1947,19,0,2200,270,1000,500,13935,30000,12935,
2200,1946,19,0,2200,270,1000,500,13935,30000,12935,
2199,1947,21,0,2200,270,1000,500,13935,30000,13935,
2200,1946,21,0,2200,270,1000,500,13935,30000,13935,
