RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2003,1942,56,0,2200,270,1000,1000,35000,35000,229000,
2002,1942,56,0,2200,270,1000,1000,35000,35000,229000,
2001,1944,56,0,2200,270,1000,1000,35000,35000,233000,
1999,1943,56,0,2200,270,1000,1000,35000,35000,233000,
1998,1944,56,0,2200,270,1000,1000,35000,35000,237000,
1997,1943,56,0,2200,270,1000,1000,35000,35000,237000,
1996,1943,56,0,2200,270,1000,1000,35000,35000,237000,
1993,1943,56,0,2200,270,1000,1000,35000,35000,240000,
1993,1944,56,0,2200,270,1000,1000,35000,35000,240000,
1992,1944,56,0,2200,270,1000,1000,35000,35000,242000,
1993,1944,56,0,2200,270,1000,1000,35000,35000,242000,
1994,1944,56,0,2200,270,1000,1000,35000,35000,242000,
1995,1944,56,0,2200,270,1000,1000,35000,35000,240000,
1997,1944,56,0,2200,270,1000,1000,35000,35000,240000,
1997,1944,56,0,2200,270,1000,1000,35000,35000,240000,
1999,1944,56,0,2200,270,1000,1000,35000,35000,238000,
2001,1943,56,0,2200,270,1000,1000,35000,35000,238000,
2001,1942,56,0,2200,270,1000,1000,35000,35000,234000,
2005,1942,56,0,2200,270,1000,1000,35000,35000,234000,
2007,1942,56,0,2200,270,1000,1000,35000,35000,234000,
2005,1943,56,0,2200,270,1000,1000,35000,35000,228000,
2006,1943,56,0,2200,270,1000,1000,35000,35000,228000,
2008,1944,56,0,2200,270,1000,1000,35000,35000,228000,
2009,1945,56,0,2200,270,1000,1000,35000,35000,228000,
2011,1944,56,0,2200,270,1000,1000,35000,35000,228000,
2012,1944,56,0,2200,270,1000,1000,35000,35000,224000,
2013,1945,56,0,2200,270,1000,1000,35000,35000,224000,
2014,1943,56,0,2200,270,1000,1000,35000,35000,222000,
2016,1944,56,0,2200,270,1000,1000,35000,35000,222000,
2019,1943,56,0,2200,270,1000,1000,35000,35000,222000,
2019,1944,56,0,2200,270,1000,1000,35000,35000,216000,
2021,1944,56,0,2200,270,1000,1000,35000,35000,216000,
2022,1943,56,0,2200,270,1000,1000,35000,35000,213000,
2024,1940,56,0,2200,270,1000,1000,35000,35000,213000,
2024,1939,56,0,2200,270,1000,1000,35000,35000,213000,
2026,1940,56,0,2200,270,1000,1000,35000,35000,210000,
2028,1941,56,0,2200,270,1000,1000,35000,35000,210000,
2030,1940,56,0,2200,270,1000,1000,35000,35000,206000,
2031,1939,56,0,2200,270,1000,1000,35000,35000,206000,
2032,1938,56,0,2200,270,1000,1000,35000,35000,206000,
2033,1937,56,0,2200,270,1000,1000,35000,35000,203000,
2035,1938,56,0,2200,270,1000,1000,35000,35000,203000,
2035,1939,56,0,2200,270,1000,1000,35000,35000,203000,
2036,1940,56,0,2200,270,1000,1000,35000,35000,200000,
2037,1942,56,0,2200,270,1000,1000,35000,35000,200000,
2039,1938,56,0,2200,270,1000,1000,35000,35000,197000,
2039,1938,56,0,2200,270,1000,1000,35000,35000,197000,
2040,1909,56,0,2200,270,1000,1000,35000,35000,197000,
2041,1908,56,0,2200,270,1000,1000,35000,35000,195000,
2043,1906,56,0,2200,270,1000,1000,35000,35000,195000,
2045,1936,56,0,2200,270,1000,1000,35000,35000,191000,
2046,1936,56,0,2200,270,1000,1000,35000,35000,191000,
2047,1934,56,0,2200,270,1000,1000,35000,35000,191000,
2048,1932,56,0,2200,270,1000,1000,35000,35000,188000,
2050,1934,56,0,2200,270,1000,1000,35000,35000,188000,
2051,1936,56,0,2200,270,1000,1000,35000,35000,184000,
2052,1935,56,0,2200,270,1000,1000,35000,35000,184000,
2052,1933,56,0,2200,270,1000,1000,35000,35000,184000,
2054,1931,56,0,2200,270,1000,1000,35000,35000,182000,
2056,1932,56,0,2200,270,1000,1000,35000,35000,182000,
2057,1931,56,0,2200,270,1000,1000,35000,35000,179000,
2057,1930,56,0,2200,270,1000,1000,35000,35000,179000,
2058,1930,56,0,2200,270,1000,1000,35000,35000,179000,
2059,1931,56,0,2200,270,1000,1000,35000,35000,176000,
2060,1930,56,0,2200,270,1000,1000,35000,35000,176000,
2060,1930,56,0,2200,270,1000,1000,35000,35000,175000,
2060,1930,56,0,2200,270,1000,1000,35000,35000,175000,
2061,1930,56,0,2200,270,1000,1000,35000,35000,175000,
2063,1929,56,0,2200,270,1000,1000,35000,35000,174000,
2065,1929,56,0,2200,270,1000,1000,35000,35000,174000,
2065,1928,56,0,2200,270,1000,1000,35000,35000,170000,
2067,1928,56,0,2200,270,1000,1000,35000,35000,170000,
2068,1927,56,0,2200,270,1000,1000,35000,35000,170000,
2069,1928,56,0,2200,270,1000,1000,35000,35000,166000,
2071,1926,56,0,2200,270,1000,1000,35000,35000,166000,
2071,1926,56,0,2200,270,1000,1000,35000,35000,166000,
2071,1926,56,0,2200,270,1000,1000,35000,35000,164000,
2074,1926,56,0,2200,270,1000,1000,35000,35000,164000,
2075,1925,56,0,2200,270,1000,1000,35000,35000,160000,
2074,1926,56,0,2200,270,1000,1000,35000,35000,160000,
2075,1926,56,0,2200,270,1000,1000,35000,35000,160000,
2077,1925,56,0,2200,270,1000,1000,35000,35000,160000,
2078,1924,56,0,2200,270,1000,1000,35000,35000,160000,
2078,1923,56,0,2200,270,1000,1000,35000,35000,157000,
2078,1923,56,0,2200,270,1000,1000,35000,35000,157000,
2080,1921,56,0,2200,270,1000,1000,35000,35000,157000,
2080,1920,56,0,2200,270,1000,1000,35000,35000,155000,
2080,1922,56,0,2200,270,1000,1000,35000,35000,155000,
2080,1923,56,0,2200,270,1000,1000,35000,35000,155000,
2083,1922,56,0,2200,270,1000,1000,35000,35000,155000,
2083,1921,56,0,2200,270,1000,1000,35000,35000,155000,
2085,1922,56,0,2200,270,1000,1000,35000,35000,151000,
2085,1919,56,0,2200,270,1000,1000,35000,35000,151000,
2087,1919,56,0,2200,270,1000,1000,35000,35000,151000,
2088,1919,56,0,2200,270,1000,1000,35000,35000,148000,
2088,1919,56,0,2200,270,1000,1000,35000,35000,148000,
2089,1917,56,0,2200,270,1000,1000,35000,35000,147000,
2089,1915,56,0,2200,270,1000,1000,35000,35000,147000,
2092,1915,56,0,2200,270,1000,1000,35000,35000,147000,
2093,1917,56,0,2200,270,1000,1000,35000,35000,143000,
2093,1917,56,0,2200,270,1000,1000,35000,35000,143000,
2093,1916,56,0,2200,270,1000,1000,35000,35000,142000,
2094,1914,56,0,2200,270,1000,1000,35000,35000,142000,
2095,1914,56,0,2200,270,1000,1000,35000,35000,142000,
2096,1913,56,0,2200,270,1000,1000,35000,35000,140000,
2096,1912,56,0,2200,270,1000,1000,35000,35000,140000,
2097,1913,56,0,2200,270,1000,1000,35000,35000,138000,
2098,1913,56,0,2200,270,1000,1000,35000,35000,138000,
2101,1914,56,0,2200,270,1000,1000,35000,35000,138000,
2101,1914,56,0,2200,270,1000,1000,35000,35000,135000,
2101,1912,56,0,2200,270,1000,1000,35000,35000,135000,
2102,1911,56,0,2200,270,1000,1000,35000,35000,133000,
2104,1911,56,0,2200,270,1000,1000,35000,35000,133000,
2104,1911,56,0,2200,270,1000,1000,35000,35000,133000,
2105,1910,56,0,2200,270,1000,1000,35000,35000,130000,
2106,1911,56,0,2200,270,1000,1000,35000,35000,130000,
2106,1910,56,0,2200,270,1000,1000,35000,35000,130000,
2107,1910,56,0,2200,270,1000,1000,35000,35000,129000,
2108,1908,56,0,2200,270,1000,1000,35000,35000,129000,
2108,1908,56,0,2200,270,1000,1000,35000,35000,127000,
2109,1909,56,0,2200,270,1000,1000,35000,35000,127000,
2110,1909,56,0,2200,270,1000,1000,35000,35000,127000,
2111,1909,56,0,2200,270,1000,1000,35000,35000,125000,
2111,1906,56,0,2200,270,1000,1000,35000,35000,125000,
2112,1904,56,0,2200,270,1000,1000,35000,35000,124000,
2112,1904,56,0,2200,270,1000,1000,35000,35000,124000,
2114,1904,56,0,2200,270,1000,1000,35000,35000,124000,
2114,1906,56,0,2200,270,1000,1000,35000,35000,121000,
2116,1906,56,0,2200,270,1000,1000,35000,35000,121000,
2117,1905,56,0,2200,270,1000,1000,35000,35000,119000,
2118,1904,56,0,2200,270,1000,1000,35000,35000,119000,
2118,1906,56,0,2200,270,1000,1000,35000,35000,119000,
2119,1906,56,0,2200,270,1000,1000,35000,35000,117000,
2120,1905,56,0,2200,270,1000,1000,35000,35000,117000,
2120,1906,56,0,2200,270,1000,1000,35000,35000,115000,
2121,1906,56,0,2200,270,1000,1000,35000,35000,115000,
2122,1904,56,0,2200,270,1000,1000,35000,35000,115000,
2123,1903,56,0,2200,270,1000,1000,35000,35000,112000,
2123,1902,56,0,2200,270,1000,1000,35000,35000,112000,
2124,1900,56,0,2200,270,1000,1000,35000,35000,111000,
2125,1900,56,0,2200,270,1000,1000,35000,35000,111000,
2126,1900,56,0,2200,270,1000,1000,35000,35000,111000,
2125,1899,56,0,2200,270,1000,1000,35000,35000,109000,
2126,1899,56,0,2200,270,1000,1000,35000,35000,109000,
2127,1900,56,0,2200,270,1000,1000,35000,35000,109000,
2127,1900,56,0,2200,270,1000,1000,35000,35000,108000,
2128,1899,56,0,2200,270,1000,1000,35000,35000,108000,
2130,1899,56,0,2200,270,1000,1000,35000,35000,106000,
2130,1898,56,0,2200,270,1000,1000,35000,35000,106000,
2130,1897,56,0,2200,270,1000,1000,35000,35000,106000,
2130,1897,56,0,2200,270,1000,1000,35000,35000,105000,
2131,1898,56,0,2200,270,1000,1000,35000,35000,105000,
2132,1897,56,0,2200,270,1000,1000,35000,35000,104000,
2133,1897,56,0,2200,270,1000,1000,35000,35000,104000,
2135,1897,56,0,2200,270,1000,1000,35000,35000,104000,
2135,1897,56,0,2200,270,1000,1000,35000,35000,100000,
2136,1896,56,0,2200,270,1000,1000,35000,35000,100000,
2136,1896,56,0,2200,270,1000,1000,35000,35000,99000,
2146,1895,56,0,2200,270,1000,1000,35000,35000,99000,
2148,1894,56,0,2200,270,1000,1000,35000,35000,99000,
2139,1893,56,0,2200,270,1000,1000,35000,35000,87000,
2139,1893,56,0,2200,270,1000,1000,35000,35000,87000,
2141,1894,56,0,2200,270,1000,1000,35000,35000,94000,
2141,1895,56,0,2200,270,1000,1000,35000,35000,94000,
2141,1893,56,0,2200,270,1000,1000,35000,35000,94000,
2142,1892,56,0,2200,270,1000,1000,35000,35000,94000,
2143,1886,56,0,2200,270,1000,1000,35000,35000,94000,
2144,1887,56,0,2200,270,1000,1000,35000,35000,91000,
