RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
1997,1969,56,0,2200,270,1000,100,5481,25000,208481,
1996,1970,56,0,2200,270,1000,100,5481,25000,208481,
2012,1971,56,0,2200,270,1000,100,5481,25000,208481,
2011,1972,56,0,2200,270,1000,100,10557,25000,198557,
1996,1971,56,0,2200,270,1000,100,10557,25000,198557,
1995,1973,56,0,2200,270,1000,100,16092,25000,221092,
1994,1973,56,0,2200,270,1000,100,16092,25000,221092,
1994,1933,56,0,2200,270,1000,100,16092,25000,221092,
1997,1933,56,0,2200,270,1000,100,21600,25000,225600,
2000,1951,56,0,2200,270,1000,100,21600,25000,225600,
2001,1971,56,0,2200,270,1000,100,25000,25000,225000,
2002,1971,56,0,2200,270,1000,100,25000,25000,225000,
2002,1974,56,0,2200,270,1000,100,25000,25000,225000,
2004,1976,56,0,2200,270,1000,100,25000,25000,223000,
2005,1977,56,0,2200,270,1000,100,25000,25000,223000,
2006,1972,56,0,2200,270,1000,100,25000,25000,219000,
1997,1970,56,0,2200,270,1000,100,25000,25000,219000,
2000,1948,56,0,2200,270,1000,100,25000,25000,219000,
2000,1948,56,0,2200,270,1000,100,25000,25000,225000,
2011,1972,56,0,2200,270,1000,100,25000,25000,225000,
2012,1972,56,0,2200,270,1000,100,25000,25000,225000,
2016,1972,56,0,2200,270,1000,100,25000,25000,213000,
2018,1978,56,0,2200,270,1000,100,25000,25000,213000,
2015,1978,56,0,2200,270,1000,100,25000,25000,207000,
2018,1975,56,0,2200,270,1000,100,25000,25000,207000,
2018,1972,56,0,2200,270,1000,100,25000,25000,207000,
2019,1971,56,0,2200,270,1000,100,25000,25000,207000,
2016,1987,56,0,2200,270,1000,100,25000,25000,207000,
2017,1987,56,0,2200,270,1000,100,25000,25000,208000,
2023,1971,56,0,2200,270,1000,100,25000,25000,208000,
2024,1970,56,0,2200,270,1000,100,25000,25000,208000,
2025,1969,56,0,2200,270,1000,100,25000,25000,201000,
2026,1969,56,0,2200,270,1000,100,25000,25000,201000,
2028,1969,56,0,2200,270,1000,100,25000,25000,197000,
2030,1970,56,0,2200,270,1000,100,25000,25000,197000,
2031,1968,56,0,2200,270,1000,100,25000,25000,197000,
2032,1972,56,0,2200,270,1000,100,25000,25000,195000,
2033,1975,56,0,2200,270,1000,100,25000,25000,195000,
2034,1970,56,0,2200,270,1000,100,25000,25000,191000,
2034,1968,56,0,2200,270,1000,100,25000,25000,191000,
2035,1968,56,0,2200,270,1000,100,25000,25000,191000,
2036,1967,56,0,2200,270,1000,100,25000,25000,190000,
2038,1985,56,0,2200,270,1000,100,25000,25000,190000,
2039,1986,56,0,2200,270,1000,100,25000,25000,190000,
2039,1965,56,0,2200,270,1000,100,25000,25000,186000,
2040,1965,56,0,2200,270,1000,100,25000,25000,186000,
2042,1963,56,0,2200,270,1000,100,25000,25000,184000,
2042,1964,56,0,2200,270,1000,100,25000,25000,184000,
2044,1965,56,0,2200,270,1000,100,25000,25000,184000,
2045,1964,56,0,2200,270,1000,100,25000,25000,181000,
2046,1963,56,0,2200,270,1000,100,25000,25000,181000,
2067,1977,56,0,2200,270,1000,100,25000,25000,157000,
2069,1978,56,0,2200,270,1000,100,25000,25000,157000,
2049,1949,56,0,2200,270,1000,100,25000,25000,157000,
2051,1961,56,0,2200,270,1000,100,25000,25000,176000,
2051,1961,56,0,2200,270,1000,100,25000,25000,176000,
2057,1969,56,0,2200,270,1000,100,25000,25000,168000,
2058,1969,56,0,2200,270,1000,100,25000,25000,168000,
2050,1960,56,0,2200,270,1000,100,25000,25000,168000,
2056,1960,56,0,2200,270,1000,100,25000,25000,171000,
2057,1959,56,0,2200,270,1000,100,25000,25000,171000,
2054,1915,56,0,2200,270,1000,100,25000,25000,171000,
2054,1916,56,0,2200,270,1000,100,25000,25000,171000,
2059,1914,56,0,2200,270,1000,100,25000,25000,171000,
2060,1959,56,0,2200,270,1000,100,25000,25000,166000,
2063,1959,56,0,2200,270,1000,100,25000,25000,166000,
2063,1971,56,0,2200,270,1000,100,25000,25000,162000,
2064,1970,56,0,2200,270,1000,100,25000,25000,162000,
2064,1968,56,0,2200,270,1000,100,25000,25000,162000,
2065,1956,56,0,2200,270,1000,100,25000,25000,161000,
2053,1953,56,0,2200,270,1000,100,25000,25000,161000,
2054,1886,56,0,2200,270,1000,100,25000,25000,161000,
2055,1884,56,0,2200,270,1000,100,25000,25000,171000,
2066,1898,56,0,2200,270,1000,100,25000,25000,171000,
2068,1953,56,0,2200,270,1000,100,25000,25000,158000,
2069,1954,56,0,2200,270,1000,100,25000,25000,158000,
2077,1958,56,0,2200,270,1000,100,25000,25000,158000,
2078,1958,56,0,2200,270,1000,100,25000,25000,148000,
2072,1954,56,0,2200,270,1000,100,25000,25000,148000,
2073,1950,56,0,2200,270,1000,100,25000,25000,152000,
2073,1954,56,0,2200,270,1000,100,25000,25000,152000,
2073,1966,56,0,2200,270,1000,100,25000,25000,152000,
2075,1965,56,0,2200,270,1000,100,25000,25000,151000,
2077,1949,56,0,2200,270,1000,100,25000,25000,151000,
2078,1948,56,0,2200,270,1000,100,25000,25000,148000,
2079,1949,56,0,2200,270,1000,100,25000,25000,148000,
2085,1950,56,0,2200,270,1000,100,25000,25000,148000,
2085,1950,56,0,2200,270,1000,100,25000,25000,140000,
2081,1949,56,0,2200,270,1000,100,25000,25000,140000,
2083,1947,56,0,2200,270,1000,100,25000,25000,143000,
2084,1947,56,0,2200,270,1000,100,25000,25000,143000,
2085,1963,56,0,2200,270,1000,100,25000,25000,143000,
2085,1962,56,0,2200,270,1000,100,25000,25000,140000,
2085,1946,56,0,2200,270,1000,100,25000,25000,140000,
2086,1946,56,0,2200,270,1000,100,25000,25000,139000,
2084,1937,56,0,2200,270,1000,100,25000,25000,139000,
2085,1959,56,0,2200,270,1000,100,25000,25000,139000,
2086,1958,56,0,2200,270,1000,100,25000,25000,139000,
2090,1942,56,0,2200,270,1000,100,25000,25000,139000,
2090,1943,56,0,2200,270,1000,100,25000,25000,139000,
2090,1942,56,0,2200,270,1000,100,25000,25000,135000,
2091,1942,56,0,2200,270,1000,100,25000,25000,135000,
2092,1942,56,0,2200,270,1000,100,25000,25000,134000,
2093,1941,56,0,2200,270,1000,100,25000,25000,134000,
2094,1940,56,0,2200,270,1000,100,25000,25000,134000,
2094,1927,56,0,2200,270,1000,100,25000,25000,131000,
2094,1941,56,0,2200,270,1000,100,25000,25000,131000,
2098,1941,56,0,2200,270,1000,100,25000,25000,129000,
2098,1941,56,0,2200,270,1000,100,25000,25000,129000,
2099,1939,56,0,2200,270,1000,100,25000,25000,129000,
2098,1939,56,0,2200,270,1000,100,25000,25000,126000,
2099,1938,56,0,2200,270,1000,100,25000,25000,126000,
2101,1937,56,0,2200,270,1000,100,25000,25000,126000,
2102,1936,56,0,2200,270,1000,100,25000,25000,126000,
2101,1936,56,0,2200,270,1000,100,25000,25000,126000,
2108,1922,56,0,2200,270,1000,100,25000,25000,124000,
2108,1923,56,0,2200,270,1000,100,25000,25000,124000,
2109,1924,56,0,2200,270,1000,100,25000,25000,116000,
2104,1933,56,0,2200,270,1000,100,25000,25000,116000,
2106,1934,56,0,2200,270,1000,100,25000,25000,116000,
2108,1939,56,0,2200,270,1000,100,25000,25000,117000,
2109,1940,56,0,2200,270,1000,100,25000,25000,117000,
2109,1939,56,0,2200,270,1000,100,25000,25000,117000,
2109,1934,56,0,2200,270,1000,100,25000,25000,116000,
2108,1933,56,0,2200,270,1000,100,25000,25000,116000,
2109,1933,56,0,2200,270,1000,100,25000,25000,117000,
2111,1931,56,0,2200,270,1000,100,25000,25000,117000,
2114,1929,56,0,2200,270,1000,100,25000,25000,117000,
2114,1928,56,0,2200,270,1000,100,25000,25000,111000,
2114,1929,56,0,2200,270,1000,100,25000,25000,111000,
2115,1930,56,0,2200,270,1000,100,25000,25000,111000,
2115,1931,56,0,2200,270,1000,100,25000,25000,111000,
2128,1930,56,0,2200,270,1000,100,25000,25000,111000,
2128,1928,56,0,2200,270,1000,100,25000,25000,97000,
2129,1927,56,0,2200,270,1000,100,25000,25000,97000,
2117,1927,56,0,2200,270,1000,100,25000,25000,109000,
2117,1929,56,0,2200,270,1000,100,25000,25000,109000,
2117,1930,56,0,2200,270,1000,100,25000,25000,109000,
2119,1930,56,0,2200,270,1000,100,25000,25000,106000,
2120,1928,56,0,2200,270,1000,100,25000,25000,106000,
2120,1895,56,0,2200,270,1000,100,25000,25000,105000,
2122,1896,56,0,2200,270,1000,100,25000,25000,105000,
2122,1927,56,0,2200,270,1000,100,25000,25000,105000,
2123,1928,56,0,2200,270,1000,100,25000,25000,102000,
2123,1924,56,0,2200,270,1000,100,25000,25000,102000,
2141,1925,56,0,2200,270,1000,100,25000,25000,102000,
2142,1926,56,0,2200,270,1000,100,25000,25000,84000,
2126,1925,56,0,2200,270,1000,100,25000,25000,84000,
2129,1924,56,0,2200,270,1000,100,25000,25000,97000,
2131,1922,56,0,2200,270,1000,100,25000,25000,97000,
2141,1923,56,0,2200,270,1000,100,25000,25000,97000,
2141,1922,56,0,2200,270,1000,100,25000,25000,84000,
2129,1923,56,0,2200,270,1000,100,25000,25000,84000,
2132,1922,56,0,2200,270,1000,100,25000,25000,94000,
2132,1922,56,0,2200,270,1000,100,25000,25000,94000,
2132,1924,56,0,2200,270,1000,100,25000,25000,94000,
2133,1920,56,0,2200,270,1000,100,25000,25000,93000,
2133,1919,56,0,2200,270,1000,100,25000,25000,93000,
2133,1920,56,0,2200,270,1000,100,25000,25000,92000,
2124,1922,56,0,2200,270,1000,100,25000,25000,92000,
2124,1921,56,0,2200,270,1000,100,25000,25000,92000,
2125,1920,56,0,2200,270,1000,100,25000,25000,101000,
2136,1917,56,0,2200,270,1000,100,25000,25000,101000,
2138,1915,56,0,2200,270,1000,100,25000,25000,87000,
2138,1915,56,0,2200,270,1000,100,25000,25000,87000,
2138,1916,56,0,2200,270,1000,100,25000,25000,87000,
2138,1918,56,0,2200,270,1000,100,25000,25000,87000,
2139,1919,56,0,2200,270,1000,100,25000,25000,87000,
2140,1918,56,0,2200,270,1000,100,25000,25000,85000,
2141,1918,56,0,2200,270,1000,100,25000,25000,85000,
2142,1918,56,0,2200,270,1000,100,25000,25000,85000,
2142,1918,56,0,2200,270,1000,100,25000,25000,83000,
2142,1917,56,0,2200,270,1000,100,25000,25000,83000,
2143,1916,56,0,2200,270,1000,100,25000,25000,83000,
2145,1915,56,0,2200,270,1000,100,25000,25000,82000,
2147,1913,56,0,2200,270,1000,100,25000,25000,82000,
2146,1913,56,0,2200,270,1000,100,25000,25000,79000,
2146,1913,56,0,2200,270,1000,100,25000,25000,79000,
2146,1912,56,0,2200,270,1000,100,25000,25000,79000,
2148,1912,56,0,2200,270,1000,100,25000,25000,78000,
2149,1911,56,0,2200,270,1000,100,25000,25000,78000,
