RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2154,1907,56,0,2200,270,1000,10,23735,25000,70735,
2152,1905,56,0,2200,270,1000,10,23864,25000,71864,
2153,1905,56,0,2200,270,1000,10,23864,25000,71864,
2156,1905,56,0,2200,270,1000,10,23864,25000,71864,
2156,1907,56,0,2200,270,1000,10,23982,25000,67982,
2157,1905,56,0,2200,270,1000,10,23982,25000,67982,
2157,1903,56,0,2200,270,1000,10,23982,25000,67982,
2158,1905,56,0,2200,270,1000,10,24098,25000,67098,
2158,1905,56,0,2200,270,1000,10,24098,25000,67098,
2158,1905,56,0,2200,270,1000,10,24214,25000,67214,
2159,1905,56,0,2200,270,1000,10,24214,25000,67214,
2160,1905,56,0,2200,270,1000,10,24214,25000,67214,
2161,1905,56,0,2200,270,1000,10,24322,25000,64322,
2161,1904,56,0,2200,270,1000,10,24322,25000,64322,
2160,1905,56,0,2200,270,1000,10,24430,25000,64430,
2162,1903,56,0,2200,270,1000,10,24430,25000,64430,
2163,1902,56,0,2200,270,1000,10,24430,25000,64430,
2163,1901,56,0,2200,270,1000,10,24527,25000,60527,
2162,1900,56,0,2200,270,1000,10,24527,25000,60527,
2164,1903,56,0,2200,270,1000,10,24626,25000,61626,
2166,1902,56,0,2200,270,1000,10,24626,25000,61626,
2167,1902,56,0,2200,270,1000,10,24626,25000,61626,
2167,1900,56,0,2200,270,1000,10,24717,25000,58717,
2167,1900,56,0,2200,270,1000,10,24717,25000,58717,
2167,1899,56,0,2200,270,1000,10,24806,25000,57806,
2168,1898,56,0,2200,270,1000,10,24806,25000,57806,
2170,1898,56,0,2200,270,1000,10,24806,25000,57806,
2171,1897,56,0,2200,270,1000,10,24887,25000,54887,
2171,1898,56,0,2200,270,1000,10,24887,25000,54887,
2170,1898,56,0,2200,270,1000,10,24965,25000,53965,
2171,1896,56,0,2200,270,1000,10,24965,25000,53965,
2171,1895,56,0,2200,270,1000,10,24965,25000,53965,
2172,1897,56,0,2200,270,1000,10,25000,25000,53000,
2173,1896,56,0,2200,270,1000,10,25000,25000,53000,
2174,1897,56,0,2200,270,1000,10,25000,25000,51000,
2176,1896,56,0,2200,270,1000,10,25000,25000,51000,
2177,1894,56,0,2200,270,1000,10,25000,25000,51000,
2177,1895,56,0,2200,270,1000,10,25000,25000,48000,
2177,1897,56,0,2200,270,1000,10,25000,25000,48000,
2177,1898,56,0,2200,270,1000,10,25000,25000,48000,
2177,1897,56,0,2200,270,1000,10,25000,25000,48000,
2177,1897,56,0,2200,270,1000,10,25000,25000,48000,
2178,1895,56,0,2200,270,1000,10,25000,25000,47000,
2178,1893,56,0,2200,270,1000,10,25000,25000,47000,
2179,1895,56,0,2200,270,1000,10,25000,25000,47000,
2179,1897,56,0,2200,270,1000,10,25000,25000,46000,
2179,1896,56,0,2200,270,1000,10,25000,25000,46000,
2181,1895,56,0,2200,270,1000,10,25000,25000,45000,
2181,1894,56,0,2200,270,1000,10,25000,25000,45000,
2183,1892,56,0,2200,270,1000,10,25000,25000,42000,
2184,1890,56,0,2200,270,1000,10,25000,25000,42000,
2185,1890,56,0,2200,270,1000,10,25000,25000,42000,
2185,1891,56,0,2200,270,1000,10,25000,25000,40000,
2185,1894,56,0,2200,270,1000,10,25000,25000,40000,
2186,1894,56,0,2200,270,1000,10,25000,25000,40000,
2186,1893,56,0,2200,270,1000,10,25000,25000,39000,
2198,1893,56,0,2200,270,1000,10,25000,25000,39000,
2199,1891,39,0,2200,270,1000,10,25000,25000,26000,
2198,1890,39,0,2200,270,1000,10,25000,25000,26000,
2188,1892,39,0,2200,270,1000,10,25000,25000,26000,
2189,1891,56,0,2200,270,1000,10,25000,25000,37000,
2190,1891,56,0,2200,270,1000,10,25000,25000,37000,
2190,1889,54,0,2200,270,1000,10,25000,25000,36000,
2189,1889,54,0,2200,270,1000,10,25000,25000,36000,
2191,1888,54,0,2200,270,1000,10,25000,25000,36000,
2191,1888,51,0,2200,270,1000,10,25000,25000,34000,
2192,1889,51,0,2200,270,1000,10,25000,25000,34000,
2192,1888,50,0,2200,270,1000,10,25000,25000,33000,
2192,1888,50,0,2200,270,1000,10,25000,25000,33000,
2192,1888,50,0,2200,270,1000,10,25000,25000,33000,
2193,1887,48,0,2200,270,1000,10,25000,25000,32000,
2195,1887,48,0,2200,270,1000,10,25000,25000,32000,
2194,1888,48,0,2200,270,1000,10,25000,25000,32000,
2194,1889,47,0,2200,270,1000,10,25000,25000,31000,
2195,1888,47,0,2200,270,1000,10,25000,25000,31000,
2196,1887,44,0,2200,270,1000,10,25000,25000,29000,
2197,1887,44,0,2200,270,1000,10,25000,25000,29000,
2196,1887,44,0,2200,270,1000,10,25000,25000,29000,
2196,1885,44,0,2200,270,1000,10,25000,25000,29000,
2197,1884,44,0,2200,270,1000,10,25000,25000,29000,
2198,1884,42,0,2200,270,1000,10,25000,25000,28000,
2198,1886,42,0,2200,270,1000,10,25000,25000,28000,
2199,1886,42,0,2200,270,1000,10,25000,25000,28000,
2201,1885,39,0,2200,270,1000,10,25000,25000,26000,
2200,1886,39,0,2200,270,1000,10,25000,25000,26000,
2200,1886,36,0,2200,270,1000,10,24997,25000,23997,
2200,1885,36,0,2200,270,1000,10,24997,25000,23997,
2200,1886,36,0,2200,270,1000,10,24997,25000,23997,
2201,1884,38,0,2200,270,1000,10,24997,25000,24997,
2201,1885,38,0,2200,270,1000,10,24997,25000,24997,
2201,1882,35,0,2200,270,1000,10,24991,25000,22991,
2201,1882,35,0,2200,270,1000,10,24991,25000,22991,
2201,1883,35,0,2200,270,1000,10,24991,25000,22991,
2202,1883,35,0,2200,270,1000,10,24985,25000,22985,
2203,1884,35,0,2200,270,1000,10,24985,25000,22985,
2203,1882,35,0,2200,270,1000,10,24976,25000,21976,
2202,1882,33,0,2200,270,1000,10,24976,25000,21976,
2202,1882,33,0,2200,270,1000,10,24976,25000,21976,
2203,1884,35,0,2200,270,1000,10,24970,25000,22970,
2203,1882,35,0,2200,270,1000,10,24970,25000,22970,
2202,1883,35,0,2200,270,1000,10,24970,25000,22970,
2202,1885,35,0,2200,270,1000,10,24964,25000,22964,
2202,1885,35,0,2200,270,1000,10,24964,25000,22964,
2202,1882,35,0,2200,270,1000,10,24958,25000,22958,
2202,1880,35,0,2200,270,1000,10,24958,25000,22958,
2203,1881,35,0,2200,270,1000,10,24958,25000,22958,
2203,1881,33,0,2200,270,1000,10,24949,25000,21949,
2203,1883,33,0,2200,270,1000,10,24949,25000,21949,
2203,1882,33,0,2200,270,1000,10,24940,25000,21940,
2204,1881,33,0,2200,270,1000,10,24940,25000,21940,
2204,1881,33,0,2200,270,1000,10,24940,25000,21940,
2205,1882,31,0,2200,270,1000,10,24929,25000,20929,
2204,1880,31,0,2200,270,1000,10,24929,25000,20929,
2203,1878,33,0,2200,270,1000,10,24920,25000,21920,
2203,1879,33,0,2200,270,1000,10,24920,25000,21920,
2204,1882,33,0,2200,270,1000,10,24920,25000,21920,
2205,1880,31,0,2200,270,1000,10,24909,25000,20909,
2205,1880,31,0,2200,270,1000,10,24909,25000,20909,
2204,1881,31,0,2200,270,1000,10,24909,25000,20909,
2204,1881,31,0,2200,270,1000,10,24898,25000,20898,
2205,1881,31,0,2200,270,1000,10,24898,25000,20898,
2205,1882,30,0,2200,270,1000,10,24884,25000,19884,
2205,1881,30,0,2200,270,1000,10,24884,25000,19884,
2205,1882,30,0,2200,270,1000,10,24884,25000,19884,
2204,1882,30,0,2200,270,1000,10,24870,25000,19870,
2202,1882,30,0,2200,270,1000,10,24870,25000,19870,
2203,1880,33,0,2200,270,1000,10,24861,25000,21861,
2204,1880,33,0,2200,270,1000,10,24861,25000,21861,
2204,1879,33,0,2200,270,1000,10,24861,25000,21861,
2204,1877,31,0,2200,270,1000,10,24850,25000,20850,
2204,1878,31,0,2200,270,1000,10,24850,25000,20850,
2204,1879,31,0,2200,270,1000,10,24839,25000,20839,
2205,1880,31,0,2200,270,1000,10,24839,25000,20839,
2205,1879,31,0,2200,270,1000,10,24839,25000,20839,
2206,1879,30,0,2200,270,1000,10,24825,25000,19825,
2205,1879,30,0,2200,270,1000,10,24825,25000,19825,
2205,1879,28,0,2200,270,1000,10,24808,25000,18808,
2205,1879,28,0,2200,270,1000,10,24808,25000,18808,
2204,1880,28,0,2200,270,1000,10,24808,25000,18808,
2205,1880,31,0,2200,270,1000,10,24797,25000,20797,
2205,1882,31,0,2200,270,1000,10,24797,25000,20797,
2205,1881,30,0,2200,270,1000,10,24783,25000,19783,
2205,1880,30,0,2200,270,1000,10,24783,25000,19783,
2205,1879,30,0,2200,270,1000,10,24783,25000,19783,
2204,1880,30,0,2200,270,1000,10,24769,25000,19769,
2206,1880,30,0,2200,270,1000,10,24769,25000,19769,
2207,1880,30,0,2200,270,1000,10,24769,25000,19769,
2206,1882,27,0,2200,270,1000,10,24750,25000,17750,
2206,1882,27,0,2200,270,1000,10,24750,25000,17750,
2205,1881,30,0,2200,270,1000,10,24736,25000,19736,
2205,1879,30,0,2200,270,1000,10,24736,25000,19736,
2205,1879,30,0,2200,270,1000,10,24736,25000,19736,
2204,1878,30,0,2200,270,1000,10,24722,25000,19722,
2205,1879,30,0,2200,270,1000,10,24722,25000,19722,
2207,1880,28,0,2200,270,1000,10,24705,25000,18705,
2207,1900,28,0,2200,270,1000,10,24705,25000,18705,
2206,1900,28,0,2200,270,1000,10,24705,25000,18688,
2205,1900,28,0,2200,270,1000,10,24688,25000,18688,
2206,1882,28,0,2200,270,1000,10,24688,25000,18688,
2207,1882,28,0,2200,270,1000,10,24671,25000,18671,
2207,1881,28,0,2200,270,1000,10,24671,25000,18671,
2207,1880,28,0,2200,270,1000,10,24671,25000,18671,
2207,1880,26,0,2200,270,1000,10,24652,25000,17652,
2208,1881,26,0,2200,270,1000,10,24652,25000,17652,
2207,1881,26,0,2200,270,1000,10,24633,25000,17633,
2207,1882,26,0,2200,270,1000,10,24633,25000,17633,
2206,1881,26,0,2200,270,1000,10,24633,25000,17633,
2207,1880,26,0,2200,270,1000,10,24614,25000,17614,
2207,1879,26,0,2200,270,1000,10,24614,25000,17614,
2207,1879,26,0,2200,270,1000,10,24614,25000,17614,
2207,1881,26,0,2200,270,1000,10,24595,25000,17595,
2207,1880,26,0,2200,270,1000,10,24595,25000,17595,
2206,1879,28,0,2200,270,1000,10,24578,25000,18578,
2206,1879,28,0,2200,270,1000,10,24578,25000,18578,
2206,1880,28,0,2200,270,1000,10,24578,25000,18578,
2206,1880,28,0,2200,270,1000,10,24561,25000,18561,
2205,1880,28,0,2200,270,1000,10,24561,25000,18561,
2205,1879,29,0,2200,270,1000,10,24547,25000,19547,
2207,1880,29,0,2200,270,1000,10,24547,25000,19547,
2207,1880,29,0,2200,270,1000,10,24547,25000,19547,
2207,1880,26,0,2200,270,1000,10,24528,25000,17528,
2205,1880,26,0,2200,270,1000,10,24528,25000,17528,
2205,1882,29,0,2200,270,1000,10,24514,25000,19514,
2206,1880,29,0,2200,270,1000,10,24514,25000,19514,
2206,1879,29,0,2200,270,1000,10,24514,25000,19514,
2207,1878,28,0,2200,270,1000,10,24497,25000,18497,
2205,1880,28,0,2200,270,1000,10,24497,25000,18497,
2206,1882,28,0,2200,270,1000,10,24480,25000,18480,
2206,1881,28,0,2200,270,1000,10,24480,25000,18480,
2207,1880,28,0,2200,270,1000,10,24480,25000,18480,
2207,1881,26,0,2200,270,1000,10,24461,25000,17461,
2207,1881,26,0,2200,270,1000,10,24461,25000,17461,
2208,1882,26,0,2200,270,1000,10,24442,25000,17442,
2207,1881,26,0,2200,270,1000,10,24442,25000,17442,
2207,1881,26,0,2200,270,1000,10,24442,25000,17442,
2207,1880,26,0,2200,270,1000,10,24423,25000,17423,
2207,1880,26,0,2200,270,1000,10,24423,25000,17423,
2207,1880,26,0,2200,270,1000,10,24423,25000,17423,
2208,1881,26,0,2200,270,1000,10,24404,25000,17404,
2207,1882,26,0,2200,270,1000,10,24404,25000,17404,
2206,1881,26,0,2200,270,1000,10,24385,25000,17385,
2206,1881,26,0,2200,270,1000,10,24385,25000,17385,
2206,1881,26,0,2200,270,1000,10,24385,25000,17385,
2206,1882,28,0,2200,270,1000,10,24368,25000,18368,
2207,1881,28,0,2200,270,1000,10,24368,25000,18368,
2207,1882,26,0,2200,270,1000,10,24349,25000,17349,
2207,1882,26,0,2200,270,1000,10,24349,25000,17349,
2208,1881,26,0,2200,270,1000,10,24349,25000,17349,
2208,1881,24,0,2200,270,1000,10,24327,25000,16327,
2208,1883,24,0,2200,270,1000,10,24327,25000,16327,
2207,1882,26,0,2200,270,1000,10,24308,25000,17308,
2207,1882,26,0,2200,270,1000,10,24308,25000,17308,
2207,1883,26,0,2200,270,1000,10,24308,25000,17308,
2206,1882,26,0,2200,270,1000,10,24289,25000,17289,
2206,1882,26,0,2200,270,1000,10,24289,25000,17289,
2206,1881,27,0,2200,270,1000,10,24272,25000,18272,
2207,1883,27,0,2200,270,1000,10,24272,25000,18272,
2208,1883,27,0,2200,270,1000,10,24272,25000,18272,
2208,1881,24,0,2200,270,1000,10,24250,25000,16250,
2209,1882,24,0,2200,270,1000,10,24250,25000,16250,
2209,1883,24,0,2200,270,1000,10,24250,25000,16250,
2208,1884,23,0,2200,270,1000,10,24225,25000,15225,
2207,1884,23,0,2200,270,1000,10,24225,25000,15225,
2207,1883,27,0,2200,270,1000,10,24208,25000,18208,
2208,1885,27,0,2200,270,1000,10,24208,25000,18208,
2208,1885,27,0,2200,270,1000,10,24208,25000,18208,
2208,1885,24,0,2200,270,1000,10,24186,25000,16186,
2208,1883,24,0,2200,270,1000,10,24186,25000,16186,
2208,1883,24,0,2200,270,1000,10,24164,25000,16164,
2209,1883,24,0,2200,270,1000,10,24164,25000,16164,
2207,1884,24,0,2200,270,1000,10,24164,25000,16164,
2207,1884,26,0,2200,270,1000,10,24145,25000,17145,
2207,1884,26,0,2200,270,1000,10,24145,25000,17145,
2206,1884,27,0,2200,270,1000,10,24128,25000,18128,
2206,1882,27,0,2200,270,1000,10,24128,25000,18128,
2207,1881,27,0,2200,270,1000,10,24128,25000,18128,
2207,1883,26,0,2200,270,1000,10,24109,25000,17109,
2207,1883,26,0,2200,270,1000,10,24109,25000,17109,
2206,1884,26,0,2200,270,1000,10,24090,25000,17090,
2206,1882,26,0,2200,270,1000,10,24090,25000,17090,
2206,1883,26,0,2200,270,1000,10,24090,25000,17090,
2206,1885,27,0,2200,270,1000,10,24073,25000,18073,
2208,1886,27,0,2200,270,1000,10,24073,25000,18073,
2207,1885,26,0,2200,270,1000,10,24054,25000,17054,
2208,1886,26,0,2200,270,1000,10,24054,25000,17054,
2207,1886,26,0,2200,270,1000,10,24054,25000,17054,
2207,1886,25,0,2200,270,1000,10,24035,25000,17035,
2206,1884,25,0,2200,270,1000,10,24035,25000,17035,
2207,1883,25,0,2200,270,1000,10,24035,25000,17035,
2208,1883,25,0,2200,270,1000,10,24016,25000,17016,
2209,1883,25,0,2200,270,1000,10,24016,25000,17016,
2209,1883,22,0,2200,270,1000,10,23991,25000,14991,
2208,1883,22,0,2200,270,1000,10,23991,25000,14991,
2208,1884,22,0,2200,270,1000,10,23991,25000,14991,
2207,1885,24,0,2200,270,1000,10,23969,25000,15969,
2206,1885,24,0,2200,270,1000,10,23969,25000,15969,
2206,1885,27,0,2200,270,1000,10,23952,25000,17952,
2205,1884,27,0,2200,270,1000,10,23952,25000,17952,
2206,1886,27,0,2200,270,1000,10,23952,25000,17952,
2207,1885,27,0,2200,270,1000,10,23935,25000,17935,
2207,1884,27,0,2200,270,1000,10,23935,25000,17935,
2209,1885,22,0,2200,270,1000,10,23910,25000,14910,
2209,1885,22,0,2200,270,1000,10,23910,25000,14910,
2207,1885,22,0,2200,270,1000,10,23910,25000,14910,
2207,1885,25,0,2200,270,1000,10,23891,25000,16891,
2206,1885,25,0,2200,270,1000,10,23891,25000,16891,
2206,1885,25,0,2200,270,1000,10,23874,25000,17874,
2207,1885,27,0,2200,270,1000,10,23874,25000,17874,
2208,1885,27,0,2200,270,1000,10,23874,25000,17874,
