RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2123,1847,74,0,2500,270,1000,500,55000,55000,432000,
2124,1845,74,0,2500,270,1000,500,55000,55000,432000,
2125,1842,74,0,2500,270,1000,500,55000,55000,432000,
2126,1841,74,0,2500,270,1000,500,55000,55000,430000,
2127,1842,74,0,2500,270,1000,500,55000,55000,430000,
2127,1843,74,0,2500,270,1000,500,55000,55000,428000,
2129,1845,74,0,2500,270,1000,500,55000,55000,428000,
2130,1843,74,0,2500,270,1000,500,55000,55000,428000,
2131,1842,74,0,2500,270,1000,500,55000,55000,425000,
2131,1841,74,0,2500,270,1000,500,55000,55000,425000,
2131,1840,74,0,2500,270,1000,500,55000,55000,425000,
2133,1839,74,0,2500,270,1000,500,55000,55000,424000,
2134,1838,74,0,2500,270,1000,500,55000,55000,424000,
2136,1838,74,0,2500,270,1000,500,55000,55000,420000,
2136,1838,74,0,2500,270,1000,500,55000,55000,420000,
2136,1837,74,0,2500,270,1000,500,55000,55000,419000,
2137,1836,74,0,2500,270,1000,500,55000,55000,419000,
2138,1837,74,0,2500,270,1000,500,55000,55000,419000,
2141,1838,74,0,2500,270,1000,500,55000,55000,416000,
2141,1837,74,0,2500,270,1000,500,55000,55000,416000,
2141,1836,74,0,2500,270,1000,500,55000,55000,416000,
2142,1837,74,0,2500,270,1000,500,55000,55000,413000,
2143,1835,74,0,2500,270,1000,500,55000,55000,413000,
2144,1832,74,0,2500,270,1000,500,55000,55000,411000,
2145,1832,74,0,2500,270,1000,500,55000,55000,411000,
2145,1833,74,0,2500,270,1000,500,55000,55000,411000,
2146,1835,74,0,2500,270,1000,500,55000,55000,409000,
2147,1833,74,0,2500,270,1000,500,55000,55000,409000,
2148,1831,74,0,2500,270,1000,500,55000,55000,407000,
2149,1830,74,0,2500,270,1000,500,55000,55000,407000,
2150,1830,74,0,2500,270,1000,500,55000,55000,407000,
2149,1830,74,0,2500,270,1000,500,55000,55000,405000,
2150,1829,74,0,2500,270,1000,500,55000,55000,405000,
2152,1829,74,0,2500,270,1000,500,55000,55000,403000,
2154,1827,74,0,2500,270,1000,500,55000,55000,403000,
2155,1826,74,0,2500,270,1000,500,55000,55000,403000,
2155,1828,74,0,2500,270,1000,500,55000,55000,400000,
2155,1828,74,0,2500,270,1000,500,55000,55000,400000,
2157,1827,74,0,2500,270,1000,500,55000,55000,399000,
2157,1825,74,0,2500,270,1000,500,55000,55000,399000,
2159,1823,74,0,2500,270,1000,500,55000,55000,399000,
2160,1824,74,0,2500,270,1000,500,55000,55000,396000,
2161,1823,74,0,2500,270,1000,500,55000,55000,396000,
2162,1822,74,0,2500,270,1000,500,55000,55000,396000,
2162,1823,74,0,2500,270,1000,500,55000,55000,393000,
2163,1824,74,0,2500,270,1000,500,55000,55000,393000,
2165,1823,74,0,2500,270,1000,500,55000,55000,391000,
2165,1823,74,0,2500,270,1000,500,55000,55000,391000,
2166,1823,74,0,2500,270,1000,500,55000,55000,391000,
2166,1822,74,0,2500,270,1000,500,55000,55000,389000,
2167,1820,74,0,2500,270,1000,500,55000,55000,389000,
2168,1820,74,0,2500,270,1000,500,55000,55000,387000,
2169,1820,74,0,2500,270,1000,500,55000,55000,387000,
2170,1820,74,0,2500,270,1000,500,55000,55000,387000,
2170,1819,74,0,2500,270,1000,500,55000,55000,385000,
2171,1818,74,0,2500,270,1000,500,55000,55000,385000,
2172,1816,74,0,2500,270,1000,500,55000,55000,383000,
2173,1815,74,0,2500,270,1000,500,55000,55000,383000,
2174,1814,74,0,2500,270,1000,500,55000,55000,383000,
2174,1814,74,0,2500,270,1000,500,55000,55000,382000,
2174,1814,74,0,2500,270,1000,500,55000,55000,382000,
2175,1815,74,0,2500,270,1000,500,55000,55000,380000,
2176,1814,74,0,2500,270,1000,500,55000,55000,380000,
2177,1815,74,0,2500,270,1000,500,55000,55000,380000,
2177,1814,74,0,2500,270,1000,500,55000,55000,378000,
2179,1814,74,0,2500,270,1000,500,55000,55000,378000,
2179,1813,74,0,2500,270,1000,500,55000,55000,376000,
2179,1814,74,0,2500,270,1000,500,55000,55000,376000,
2180,1814,74,0,2500,270,1000,500,55000,55000,376000,
2181,1813,74,0,2500,270,1000,500,55000,55000,374000,
